com.samsung.shealth.tracker.pedometer_event,6200039,1
start_time,update_time,create_time,type,time_offset,deviceuuid,pkg_name,healthy_step,end_time,datauuid
2020-09-02 21:59:24.842,2020-09-02 22:15:38.748,2020-09-02 22:09:56.639,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1305,2020-09-02 22:13:33.159,33f8f653-2241-4936-b83b-82da30401440,
2020-10-10 00:39:16.505,2020-10-10 01:09:09.989,2020-10-10 00:51:30.762,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1496,2020-10-10 00:56:23.189,6a130767-3e6e-4d94-bf6d-41a56d16d5e2,
2021-01-16 02:17:06.919,2021-01-16 02:31:37.675,2021-01-16 02:29:57.373,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1107,2021-01-16 02:31:36.762,693dd4d4-4782-489d-b4f4-02823d4acfbd,
2020-10-13 03:34:48.899,2020-10-13 03:59:46.303,2020-10-13 03:44:51.030,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2782,2020-10-13 03:59:43.959,f9a6c5e5-7d31-45c8-a9bb-ebdf501ac722,
2020-07-29 22:08:45.733,2020-07-29 22:19:50.962,2020-07-29 22:18:45.931,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1247,2020-07-29 22:19:50.727,9dc6ecb7-645b-4ef6-b720-14098b5f35ab,
2020-10-26 03:19:00.371,2020-10-26 03:35:54.746,2020-10-26 03:30:23.521,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1893,2020-10-26 03:35:54.611,9aa3b223-e497-49ae-bfa4-ad06cacd0983,
2021-01-23 00:00:18.227,2021-01-23 00:16:13.920,2021-01-23 00:10:40.638,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1566,2021-01-23 00:14:51.706,6b930c09-2412-4051-9d0d-0e075c5d83b0,
2021-02-12 10:15:50.960,2021-02-12 10:35:20.871,2021-02-12 10:27:55.123,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1561,2021-02-12 10:31:33.908,28246a29-73db-41d7-af3b-2fe2447e4aed,
2021-01-16 01:01:59.003,2021-01-16 01:17:11.844,2021-01-16 01:13:34.853,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1447,2021-01-16 01:17:11.083,4c04dc7b-db55-44cf-8c19-553672e5f471,
2021-03-06 01:13:48.221,2021-03-06 01:29:42.205,2021-03-06 01:24:18.230,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1170,2021-03-06 01:25:20.569,bb379f0a-3b76-4be7-b015-e767f6c45bae,
2020-10-15 03:50:17.876,2020-10-15 04:08:50.468,2020-10-15 04:00:32.047,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2236,2020-10-15 04:08:49.604,96b09637-62d4-4644-9da9-7699c0245e81,
2020-07-23 05:32:11.243,2020-07-23 05:53:14.424,2020-07-23 05:42:12.234,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2426,2020-07-23 05:53:13.430,93b359ad-ff26-47ea-bd4e-a8be6128e7ff,
2021-01-30 02:50:28.961,2021-01-30 03:15:08.254,2021-01-30 03:00:57.866,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2569,2021-01-30 03:13:58.557,0abbebd2-0c09-4c3c-b220-e26d6ebd111c,
2020-12-28 07:29:00.175,2020-12-28 07:43:14.177,2020-12-28 07:39:35.358,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1391,2020-12-28 07:41:29.294,bed503c7-a2f6-4088-8043-b6ca0e28bd5d,
2020-10-19 03:21:52.885,2020-10-19 03:54:34.903,2020-10-19 03:32:01.552,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3586,2020-10-19 03:54:33.786,8f75f6a5-30ff-41eb-bebc-65c6d61b5720,
2021-02-09 07:33:12.713,2021-02-09 08:11:12.510,2021-02-09 07:44:22.132,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2780,2021-02-09 07:58:57.018,150c5184-667c-42b7-9adc-75a83e2952c1,
2020-10-30 03:36:14.591,2020-10-30 03:55:43.851,2020-10-30 03:46:51.432,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1765,2020-10-30 03:52:16.015,964d0f2e-d522-4723-b2d2-c24ba25ad006,
2021-01-16 02:31:58.972,2021-01-16 02:35:02.038,2021-01-16 02:35:02.038,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,58,2021-01-16 02:32:38.005,5a98ab97-d512-4dc4-900f-1823345f791f,
2021-01-13 23:04:57.124,2021-01-13 23:36:41.034,2021-01-13 23:16:28.371,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2417,2021-01-13 23:25:15.681,42e1b6f1-f47f-4211-abcd-66e434eb7e5b,
2020-10-15 11:30:12.711,2020-10-15 11:38:58.310,2020-10-15 11:38:58.310,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1185,2020-10-15 11:40:15.549,4e4693d9-8c70-4662-b6fa-54f926c01330,
2020-10-29 22:10:52.250,2020-10-29 22:35:53.529,2020-10-29 22:21:36.792,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1242,2020-10-29 22:23:13.285,6c46131d-3b0f-4cb0-8493-33df4592a725,
2021-01-13 04:03:36.529,2021-01-13 04:20:56.643,2021-01-13 04:14:38.172,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1981,2021-01-13 04:20:56.005,12b76872-0508-4e72-9453-d31ecc68ba83,
2020-11-08 01:15:14.463,2020-11-08 01:35:02.839,2020-11-08 01:25:25.477,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1990,2020-11-08 01:33:22.787,ddbf7a1f-a396-4a05-9bc0-84bc16d5fde9,
2021-07-05 21:55:16.000,2021-07-05 22:09:20.000,2021-07-05 22:09:20.000,1,UTC+0900,aZo0mje12E,com.sec.android.app.shealth,1093,2021-07-05 22:09:20.000,a686efa8-2b1f-9238-98e7-310efe161533,
2021-02-20 08:21:48.885,2021-02-20 08:27:25.598,2021-02-20 08:25:19.365,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,489,2021-02-20 08:27:08.801,73561f58-9d08-47ba-aa44-19b7e0878269,
2020-10-19 22:14:44.923,2020-10-19 22:36:52.677,2020-10-19 22:25:20.535,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1295,2020-10-19 22:26:55.425,b7c29b94-5cec-4948-9dbd-b146c8a3be60,
2021-01-26 05:45:09.502,2021-01-26 05:57:26.406,2021-01-26 05:56:08.185,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1277,2021-01-26 05:57:24.558,6975554a-eb3c-4caf-8c3f-a501e006c27a,
2020-10-17 00:26:53.163,2020-10-17 00:55:02.944,2020-10-17 00:37:14.423,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3074,2020-10-17 00:53:10.796,ceb30151-8a9e-4a97-a1e2-f8bf0f7faa1a,
2020-10-14 05:24:03.262,2020-10-14 05:37:29.991,2020-10-14 05:36:38.548,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1456,2020-10-14 05:37:29.500,3c294965-6b9c-4f48-92ce-4446e9f5e99b,
2020-10-11 00:47:00.083,2020-10-11 01:02:36.838,2020-10-11 00:59:54.783,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1510,2020-10-11 01:02:35.152,23a56916-fb3c-424f-8c81-d66af1b31ec9,
2020-08-09 22:10:59.822,2020-08-09 22:35:38.741,2020-08-09 22:21:43.216,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1706,2020-08-09 22:28:27.572,5877c427-472a-42c9-bbae-c5d643171897,
2020-08-28 00:41:37.294,2020-08-28 00:53:55.715,2020-08-28 00:51:39.772,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1420,2020-08-28 00:53:54.858,b86862a3-cdb7-438f-8712-e933ae0f1e7a,
2020-10-03 11:21:12.082,2020-10-03 11:55:26.816,2020-10-03 11:32:35.284,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3377,2020-10-03 11:53:38.114,397ac596-5498-4dc7-ad2b-e8e79774d84d,
2020-08-11 01:32:02.970,2020-08-11 01:57:20.903,2020-08-11 01:42:05.932,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2656,2020-08-11 01:57:19.586,43a25969-921b-4152-bf9d-072ed61a9501,
2020-09-07 01:26:37.991,2020-09-07 01:38:27.220,2020-09-07 01:36:53.559,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1453,2020-09-07 01:38:25.326,98e79c19-6658-4381-bfbd-569ee1599791,
2020-09-23 03:48:15.660,2020-09-23 04:15:02.732,2020-09-23 03:58:16.831,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1978,2020-09-23 04:06:04.710,6a0457c7-a2bb-4748-b1f7-991b7bff0e9f,
2020-08-18 03:23:35.379,2020-08-18 03:39:38.936,2020-08-18 03:33:51.495,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1876,2020-08-18 03:39:38.013,ca8064d5-90c6-411f-9a14-2a1c8ac634fc,
2021-01-16 03:27:37.704,2021-01-16 03:56:52.958,2021-01-16 03:38:47.692,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1904,2021-01-16 03:46:13.209,de627ca1-fbff-4bdf-b9e6-b0e91b44f03c,
2020-10-05 06:35:06.965,2020-10-05 06:55:25.209,2020-10-05 06:47:42.442,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1218,2020-10-05 06:48:58.220,95f38cea-b082-4295-a9c4-2452c7793a8e,
2020-10-03 04:59:18.197,2020-10-03 05:21:41.882,2020-10-03 05:09:49.985,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2121,2020-10-03 05:18:36.270,f0e7415e-41c5-40ef-b760-bbaeb563903e,
2020-09-07 01:38:32.286,2020-09-07 01:38:49.758,2020-09-07 01:38:49.758,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,9,2020-09-07 01:38:47.862,9b0b7512-b5f3-4b64-b07a-29668b3df035,
2021-02-24 05:03:44.437,2021-02-24 05:26:10.234,2021-02-24 05:15:35.616,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1787,2021-02-24 05:20:00.000,19064243-43c5-47ae-8c95-4628f82febfc,
2020-10-07 07:10:55.102,2020-10-07 07:33:39.949,2020-10-07 07:21:23.381,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2573,2020-10-07 07:33:39.536,4db95e84-d902-4ebc-a03b-4314d8a0acc6,
2020-08-19 07:39:01.832,2020-08-19 08:04:50.372,2020-08-19 07:49:55.635,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2936,2020-08-19 08:04:48.720,375f3fff-605a-43d5-bf12-d85a8973106b,
2020-08-25 21:59:03.083,2020-08-25 22:15:05.284,2020-08-25 22:09:42.037,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1292,2020-08-25 22:11:42.774,81ca0a2d-df70-4eca-b471-e0612cf1f538,
2021-01-19 07:30:43.476,2021-01-19 07:51:16.564,2021-01-19 07:41:06.317,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1722,2021-01-19 07:44:47.707,28e794b4-2aee-4601-9c03-fbbe2aa2005b,
2020-12-31 05:27:53.492,2020-12-31 05:44:18.950,2020-12-31 05:39:36.522,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1716,2020-12-31 05:44:03.321,215ff4b6-f182-49ea-ba21-f35797e69b9a,
2020-09-29 04:04:09.727,2020-09-29 04:19:27.832,2020-09-29 04:15:44.575,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1627,2020-09-29 04:19:25.630,e775f539-6889-4292-9978-39cd4f1f3dd2,
2021-02-19 05:18:14.195,2021-02-19 05:32:31.441,2021-02-19 05:28:36.527,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1361,2021-02-19 05:31:09.298,5b6c4d7e-514f-4fb4-9662-4813846de79b,
2020-10-18 01:49:55.451,2020-10-18 02:15:03.426,2020-10-18 01:59:57.086,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1973,2020-10-18 02:08:12.373,2500b10e-d55b-48da-8f07-de7ba5a29976,
2021-03-06 06:02:44.062,2021-03-06 06:26:46.491,2021-03-06 06:13:56.013,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1659,2021-03-06 06:19:26.879,07dd7492-35fc-4125-931c-d4a3a8ec15c8,
2020-08-24 10:17:03.499,2020-08-24 10:28:32.931,2020-08-24 10:27:57.418,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1242,2020-08-24 10:28:31.238,ffcbea84-6301-491a-81b2-d6aefc05953b,
2020-09-28 03:38:41.848,2020-09-28 03:59:26.974,2020-09-28 03:48:51.690,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2405,2020-09-28 03:59:25.311,b1cd57e6-0fdc-4e07-a46f-43857457d747,
2021-02-03 09:32:58.941,2021-02-03 09:56:46.850,2021-02-03 09:43:30.320,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1427,2021-02-03 09:46:59.901,85737806-a99d-4913-90f1-b2e1624a28c5,
2020-09-03 21:56:49.738,2020-09-03 22:09:31.808,2020-09-03 22:06:51.360,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1302,2020-09-03 22:09:30.364,68b6f0a7-0cd4-4325-997f-e7f535fcefab,
2020-10-23 07:09:24.885,2020-10-23 07:19:21.719,2020-10-23 07:19:21.718,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1233,2020-10-23 07:19:26.929,90f45da3-9008-4a47-8170-ef85d9735d14,
2020-10-24 10:13:28.742,2020-10-24 10:35:46.616,2020-10-24 10:23:58.250,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1443,2020-10-24 10:27:11.868,bfd73dce-55f6-4600-a30b-bcb41d907f48,
2020-08-02 02:41:39.787,2020-08-02 02:53:52.878,2020-08-02 02:45:15.693,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1230,2020-08-02 02:53:51.016,dc1c84b0-539c-4485-a2f3-5665d8b6f676,
2020-08-07 04:10:11.514,2020-08-07 04:26:56.260,2020-08-07 04:22:16.280,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1288,2020-08-07 04:23:32.501,7fb5514f-af56-428c-855d-43e57fec9efe,
2020-10-24 09:14:36.658,2020-10-24 09:35:06.524,2020-10-24 09:25:06.348,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2291,2020-10-24 09:35:00.100,86b5e85b-e658-4edf-bd1c-0161fa05d10b,
2021-02-11 03:42:41.305,2021-02-11 03:55:02.206,2021-02-11 03:55:02.206,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,545,2021-02-11 03:48:30.809,145bd45d-6773-4bd4-914f-96be3b22bec9,
2021-01-23 01:20:00.567,2021-01-23 01:43:17.316,2021-01-23 01:31:37.570,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1499,2021-01-23 01:38:26.090,4061c5c3-4304-4a19-8f45-aeed1598e956,
2021-01-17 01:35:42.976,2021-01-17 02:02:01.781,2021-01-17 01:46:30.627,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2577,2021-01-17 02:00:00.000,4d16e624-4613-44f1-a058-c8c9570169a3,
2020-09-06 00:23:12.191,2020-09-06 00:55:55.431,2020-09-06 00:33:32.131,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2968,2020-09-06 00:50:00.000,79d0734f-1bdc-49c0-8462-dbee68b6c1e3,
2020-12-27 22:11:12.610,2020-12-27 22:35:24.335,2020-12-27 22:21:33.056,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1228,2020-12-27 22:22:35.576,e96b148b-cc02-4860-97da-3e3fbac1170a,
2021-01-30 00:37:58.557,2021-01-30 00:48:00.712,2021-01-30 00:48:00.709,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1256,2021-01-30 00:48:04.315,04d9fcc2-f78e-49b1-b80d-743b5d067db8,
2021-02-05 05:23:21.948,2021-02-05 05:41:34.664,2021-02-05 05:33:38.009,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1516,2021-02-05 05:37:37.202,fdff1033-48aa-4337-9737-9e1d28d69c7e,
2021-02-19 01:16:28.348,2021-02-19 01:44:49.046,2021-02-19 01:27:14.922,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2314,2021-02-19 01:36:10.372,c99d71b2-c720-4082-a54b-651c0512392a,
2020-08-24 01:31:23.177,2020-08-24 01:42:57.750,2020-08-24 01:41:56.485,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1312,2020-08-24 01:42:56.529,c6701a85-da1e-423a-9684-2567d93837cf,
2020-08-07 22:09:30.087,2020-08-07 22:52:21.782,2020-08-07 22:20:08.163,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,4463,2020-08-07 22:48:48.993,003bb50d-a8b2-4620-965a-4e4672b0dc22,
2020-07-30 03:27:24.869,2020-07-30 03:40:02.801,2020-07-30 03:37:41.007,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1476,2020-07-30 03:40:02.048,ae02cba0-5847-4ed1-8825-5cad5e7ec978,
2021-02-05 07:30:48.614,2021-02-05 07:58:18.275,2021-02-05 07:42:24.034,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1820,2021-02-05 07:48:59.907,88b61ebd-0040-4995-bc4d-af059e9fa8ec,
2020-12-29 07:09:18.711,2020-12-29 07:37:27.097,2020-12-29 07:21:13.431,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1848,2020-12-29 07:27:21.285,8ef691c3-b5d9-4efa-bd50-1d07683eea25,
2020-08-04 03:55:38.116,2020-08-04 03:59:02.170,2020-08-04 03:59:02.170,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,17,2020-08-04 03:55:47.172,8ba6a3d5-9a47-4348-a070-312734190cef,
2020-09-14 04:11:11.738,2020-09-14 04:27:48.999,2020-09-14 04:21:29.014,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1856,2020-09-14 04:27:47.239,6aeed14b-072c-4376-ba39-0953f9863f06,
2021-01-31 08:49:21.207,2021-01-31 09:37:28.201,2021-01-31 08:59:37.314,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,5352,2021-01-31 09:37:27.035,fe7c0548-1a28-4cd1-b54c-857b49e38e7f,
2021-01-02 09:03:12.643,2021-01-02 09:55:11.186,2021-01-02 09:13:19.919,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,4085,2021-01-02 09:41:09.001,a8186e6f-7a58-43aa-8a5c-3eb8fba63510,
2020-10-12 07:44:58.588,2020-10-12 08:15:31.671,2020-10-12 07:55:01.125,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3207,2020-10-12 08:13:17.207,79bf636f-10e8-42d4-9278-ceb92d0da0cb,
2021-02-15 09:55:43.409,2021-02-15 10:15:36.204,2021-02-15 10:06:26.755,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2179,2021-02-15 10:15:00.075,0228fa86-2606-45ef-b492-18c48c7350d3,
2021-03-11 07:11:06.593,2021-03-11 07:21:58.989,2021-03-11 07:21:44.691,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1291,2021-03-11 07:21:58.081,f2cf0120-37b7-4569-9e7f-6e611465c25a,
2020-10-04 22:08:47.870,2020-10-04 22:35:47.934,2020-10-04 22:20:21.107,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1383,2020-10-04 22:22:19.875,3cc0e022-d668-447c-81c2-f4d8a5270a0d,
2020-09-28 06:45:20.693,2020-09-28 07:08:46.255,2020-09-28 06:58:24.650,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1903,2020-09-28 07:06:06.941,b8499d28-74ea-4435-b9a4-748657eb8ba3,
2020-10-23 07:30:00.000,2020-10-23 07:37:39.956,2020-10-23 07:37:39.956,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,19,2020-10-23 07:31:08.361,72eebdc7-fc5c-4a35-b968-721651bc57f5,
2020-08-08 00:22:26.881,2020-08-08 00:55:00.930,2020-08-08 00:32:30.793,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2600,2020-08-08 00:45:37.205,b5907960-5081-424d-b6e4-c29701592bae,
2021-02-05 03:21:52.778,2021-02-05 03:49:46.482,2021-02-05 03:32:11.505,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2125,2021-02-05 03:41:38.561,a8a169e6-f674-4121-8ceb-536c3eccde94,
2020-09-21 03:21:10.258,2020-09-21 03:50:58.396,2020-09-21 03:31:21.389,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3439,2020-09-21 03:50:56.394,51f387de-8ba7-4f35-86ec-1610792366f1,
2021-01-16 01:47:58.704,2021-01-16 02:15:02.381,2021-01-16 02:00:16.197,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1466,2021-01-16 02:01:42.030,6bd30ec6-e305-495e-ac06-270662878c85,
2020-09-04 07:10:51.409,2020-09-04 07:22:19.347,2020-09-04 07:21:36.502,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1232,2020-09-04 07:22:17.000,7533c949-fec9-49d4-9617-f3b61428ea07,
2020-10-28 01:20:00.501,2020-10-28 01:36:21.625,2020-10-28 01:30:51.408,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1760,2020-10-28 01:36:20.703,d3d48e34-74e6-4d0b-9336-4354866db86b,
2020-09-26 09:44:46.434,2020-09-26 10:15:11.973,2020-09-26 09:57:06.016,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1331,2020-09-26 09:57:57.869,59888a7d-6008-4de0-8c01-4115a233b266,
2021-01-06 03:51:24.138,2021-01-06 04:07:52.234,2021-01-06 04:01:31.314,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1748,2021-01-06 04:07:26.062,3e964f42-7d4e-4873-8066-96f709c398b2,
2021-02-11 03:31:39.129,2021-02-11 03:42:42.178,2021-02-11 03:42:42.179,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1194,2021-02-11 03:43:06.646,5f767b3b-0461-4e86-961d-6948fae97d15,
2020-10-03 08:20:13.181,2020-10-03 08:31:23.067,2020-10-03 08:30:33.361,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1263,2020-10-03 08:31:21.014,61a4fb8a-f535-4acd-8430-68f3f08dff4e,
2021-02-07 03:22:22.306,2021-02-07 03:35:54.653,2021-02-07 03:35:54.653,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,556,2021-02-07 03:30:05.638,07bd33e2-ad39-4fdd-ad08-834f9d379c71,
2020-07-24 03:29:29.145,2020-07-24 03:46:06.404,2020-07-24 03:40:07.844,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1361,2020-07-24 03:43:18.788,e65a4ad7-a7dc-4bc9-ab03-beedec5924a0,
2021-07-03 08:39:54.000,2021-07-03 08:51:34.000,2021-07-03 08:51:34.000,1,UTC+0900,aZo0mje12E,com.sec.android.app.shealth,1012,2021-07-03 08:51:34.000,3b8bba71-f8d8-5b27-78e1-33ce9bcc26d2,
2020-10-29 03:55:59.585,2020-10-29 04:15:39.473,2020-10-29 04:06:24.116,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1755,2020-10-29 04:12:19.307,36b81ce8-4841-4cc5-a1c3-dcb97611ef2a,
2020-08-11 03:51:14.752,2020-08-11 04:09:18.905,2020-08-11 04:02:02.358,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1994,2020-08-11 04:09:17.473,713ca303-301c-454d-9342-104197cad06d,
2021-02-21 03:18:47.669,2021-02-21 03:55:43.308,2021-02-21 03:31:54.793,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2159,2021-02-21 03:43:35.758,cf8b3052-332f-4276-a103-d8102daf57c7,
2021-01-19 09:10:37.399,2021-01-19 09:35:03.733,2021-01-19 09:21:50.336,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1336,2021-01-19 09:25:18.381,62db07f6-aad4-4ba7-a2e2-56bf8a460046,
2020-10-17 10:38:27.662,2020-10-17 10:55:44.656,2020-10-17 10:49:17.387,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1576,2020-10-17 10:53:09.969,6f7d0970-c127-4c0d-99b5-10aab4989843,
2020-09-03 04:36:41.597,2020-09-03 04:55:34.307,2020-09-03 04:47:09.721,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1536,2020-09-03 04:50:00.000,db2d869f-8ab9-4cc5-8615-35623f8a314f,
2020-07-23 21:58:42.528,2020-07-23 22:12:30.131,2020-07-23 22:09:48.572,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1392,2020-07-23 22:12:29.325,1b42a88f-eab6-40e1-a258-f30f1d193159,
2021-02-07 22:08:45.176,2021-02-07 22:35:53.281,2021-02-07 22:19:39.592,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1240,2021-02-07 22:20:00.000,bfb68200-0691-4572-9e7c-efd8fa000c2d,
2020-08-11 07:29:21.920,2020-08-11 07:40:42.850,2020-08-11 07:39:53.318,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1251,2020-08-11 07:40:41.036,99510aa6-53eb-4974-b985-55b86136314a,
2021-02-03 04:25:49.609,2021-02-03 04:39:16.089,2021-02-03 04:37:46.759,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1316,2021-02-03 04:38:01.031,855b7268-0099-4150-9b30-79488d38082e,
2021-01-15 07:27:47.585,2021-01-15 07:41:32.224,2021-01-15 07:39:56.221,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1433,2021-01-15 07:41:31.146,a7fa4852-2781-42d9-aaf6-289d1a58542e,
2020-09-28 07:12:47.283,2020-09-28 07:23:04.399,2020-09-28 07:23:04.396,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1202,2020-09-28 07:23:10.283,7325e4e5-8143-4b27-951a-07b51534e75b,
2020-10-08 03:37:34.872,2020-10-08 04:10:42.381,2020-10-08 03:48:41.422,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3819,2020-10-08 04:10:41.115,8662ae21-50fe-4b8d-8168-a01411be2406,
2020-09-16 04:51:36.571,2020-09-16 05:02:18.796,2020-09-16 05:02:18.794,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1190,2020-09-16 05:02:23.213,89a62773-85c3-4c17-9b9d-378adb03b295,
2020-11-04 08:21:01.407,2020-11-04 08:36:52.836,2020-11-04 08:31:20.805,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1460,2020-11-04 08:34:02.459,34cadf0d-60cc-4caa-842b-4edf2ab5aa49,
2020-10-05 09:57:18.698,2020-10-05 10:16:44.861,2020-10-05 10:09:29.203,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1506,2020-10-05 10:12:42.194,9ca2b074-f6a8-434d-a5b4-6208717c0785,
