com.samsung.shealth.tracker.pedometer_step_count,6200039,2,,,,,,,,,,,,,,,
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
25400,4,0,47,55:00.0,,,15:38.3,15:38.3,47,1.4444444,36.69,1.79,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,3e901950-05b7-4dfc-9dce-b6f051b74c90
29682,4,0,50,12:00.0,,,15:44.2,15:44.2,50,1.4166666,42.05,2.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,d0003aaf-0bbe-48ef-ac7d-3f7273368311
48200,4,0,94,23:00.0,,,35:20.0,35:20.0,94,1.5277778,73.64,3.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,af501595-2adc-4940-ab7f-dee98aef8bca
13933,4,0,23,17:00.0,,,36:00.7,36:00.7,23,1.2222222,17.03,0.92,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,ff94e459-1c12-42ee-82d9-da7f170e629a
56578,4,0,111,23:00.0,,,35:40.4,35:40.4,111,1.5277778,86.44,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,d95c12af-4e22-43fc-9ca8-ab83b4633628
40467,4,0,81,52:00.0,,,55:39.3,55:39.3,81,1.5555556,62.95,3.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,b8d6035f-16ec-4bcd-8397-3f3d7a136131
33877,4,0,68,04:00.0,,,15:44.0,15:44.0,68,1.5833334,53.64,2.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,0c68763a-3639-4c14-8514-a71a782312b1
50018,4,0,92,49:00.0,,,55:40.6,55:40.6,92,1.4166666,70.86,3.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,50:00.0,e7488f8f-39f4-46f0-b8a1-e90917ea4ac8
11966,4,0,24,01:00.0,,,15:14.0,15:14.0,24,1.6111112,19.28,0.86,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,034771b2-6351-46ed-becd-232db43c3e95
21534,4,0,40,24:00.0,,,36:17.5,36:17.5,40,1.5277778,32.9,1.69,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,b8d42552-f683-4185-8947-2c888999911d
57423,4,0,109,29:00.0,,,36:20.6,36:20.6,109,1.4722222,84.54,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,feebe608-2148-47bf-909f-710ea244e9b1
9058,4,0,16,07:00.0,,,15:19.2,15:19.2,16,1.3611112,12.33,0.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,73303f56-f08e-4e38-820d-2da828f5a6c5
31298,4,0,58,13:00.0,,,15:44.2,15:44.2,58,1.4166666,44.34,2.26,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,64d1ebba-e683-42a7-b3b0-2aac0863200f
41692,4,0,79,30:00.0,,,36:17.7,36:17.7,79,1.4722222,61.38,3.1,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,1449a685-1781-47ab-995e-f9daed156a20
6037,4,0,15,05:00.0,,,15:19.0,05:38.6,15,1.975934,11.929999,0.5,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,9febf310-92c4-45e5-9a82-3174981e2fd3
10605,4,1,22,24:00.0,,,27:56.7,27:56.7,23,2.0555553,21.8,1.18,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,c95cad4d-895c-45fc-9d78-efcbaade372f
20426,4,0,37,35:00.0,,,55:39.5,55:39.5,37,1.3888888,28.37,1.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,36:00.0,98f4424d-9c91-4e6e-9d9a-4a5b08050921
45745,4,0,93,53:00.0,,,55:39.3,55:39.3,93,1.5833334,72.43,3.62,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,62fe0ff7-fab3-4a93-91ca-a0d7d133d26d
52023,4,0,102,36:00.0,,,56:24.4,56:24.4,102,1.5277778,79.48,3.98,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,da2a0ebc-9d46-47c5-bba8-fba391867d87
20886,4,0,42,31:00.0,,,32:57.3,32:57.3,42,1.5833334,33.07,1.55,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,c0d8fe34-fc3d-4bc2-957f-0d330e8a7ee5
49005,4,0,97,34:00.0,,,35:04.7,35:04.7,97,1.5555556,76.23,3.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,35:00.0,762e170b-1767-41e2-8a44-f4c04383532b
12859,4,0,27,39:00.0,,,55:00.6,55:00.6,27,1.6944444,21.79,0.97,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,40:00.0,c215c792-277c-4d25-96f5-fa8d157c0e23
3546,4,0,9,02:00.0,,,15:14.1,15:14.1,9,2.0555556,7.29,0.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,b096fb1e-497f-4402-84d7-802b958a101a
59114,4,0,104,41:00.0,,,55:43.6,55:43.6,104,1.3333334,78.82,4.13,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,a46656d9-4e7d-482b-8909-d3ce59c0bc27
19260,4,0,34,37:00.0,,,55:42.5,55:42.5,34,1.3333334,25.68,1.33,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,38:00.0,d59c08da-ec11-4305-9a45-659979800b5f
49266,4,0,95,01:00.0,,,15:39.9,15:39.9,95,1.5,73.9,3.69,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,74ff082f-5ee7-4b13-a72a-f2058de0ba58
21817,4,0,36,48:00.0,,,55:43.9,55:43.9,36,1.3333334,29.09,1.58,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,75188b03-d63f-4d72-a55e-580d7d580812
48637,4,2,94,43:00.0,,,55:42.7,55:42.7,96,1.5833334,77.01,4.07,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,b2fb723e-4a1f-4f6a-9a5b-84fea8c739fd
13951,4,0,26,08:00.0,,,16:41.2,16:41.2,26,1.4722222,20.54,0.91,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,fa992b99-df15-4306-8f88-7c383186a1b9
25954,4,1,57,18:00.0,,,36:00.8,36:00.8,58,2.0555556,53.35,2.78,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,72408eb5-06b4-459b-a219-8704356cf483
57368,4,0,114,54:00.0,,,55:44.1,55:44.1,114,1.5555556,89.24,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,e5ea1c53-2e74-4452-b864-3bd574407ad1
31537,4,0,64,14:00.0,,,15:38.1,15:38.1,64,1.6111112,50.81,2.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,049264aa-d9ba-438b-8746-a6f9672806f3
33057,4,0,62,17:00.0,,,35:36.5,35:36.5,62,1.4444443,47.75,2.42,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,edae8410-d4b0-47ca-9e38-ed275b1a7797
11236,4,0,19,25:00.0,,,36:17.5,36:17.5,19,1.3055556,14.67,0.69,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,fa5bf67e-917c-4105-981d-3fa82fd6e6bc
55317,4,0,114,00:00.0,,,09:48.7,09:48.7,114,1.6388888,90.66,4.45,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,384290e6-b1b6-4dac-b0a1-aa6c345fff61
8206,4,0,13,20:00.0,,,36:00.8,36:00.8,13,1.2222222,10.03,0.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,555a1505-7c7a-4d39-8fba-5e59de8a7c84
41343,4,0,83,31:00.0,,,36:17.7,36:17.7,83,1.5833334,65.46,3.22,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,044e89ec-5786-421e-a902-aa3675b8abbf
22941,4,0,42,27:00.0,,,33:10.9,33:10.9,42,1.4166666,32.5,1.65,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,28:00.0,70c8f7e5-76b1-4812-9ebb-6d2280b88c06
54156,4,0,103,13:00.0,,,15:40.3,15:40.3,103,1.4722222,79.73,4.11,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,611782c3-d20a-4950-aba2-fe6b8c89d1e8
46523,4,10,92,06:00.0,,,09:49.0,09:49.0,102,1.8055556,84,4.39,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,1d44406b-6f00-4383-858d-3c3cb2ad13b4
58082,4,0,96,37:00.0,,,56:24.5,56:24.5,96,1.3888888,80.67,4.27,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,38:00.0,9922dd4d-34c9-4722-aab4-a51335f4b8b0
14033,4,0,28,06:00.0,,,15:19.1,15:19.1,28,1.5,21.05,1.06,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,2d10f9f5-86db-4c2d-b12a-8439d2479a2d
40778,4,0,87,27:00.0,,,36:17.6,36:17.6,87,1.7222223,70.23,3.22,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,28:00.0,3d4b6a3f-6f7f-4050-8251-dac6003f5d29
38295,4,7,74,28:00.0,,,31:45.6,31:45.6,81,1.6944444,64.89,3.29,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,29:00.0,e2c719b9-74c9-4618-8c44-4ca4c6e16b76
5800,4,0,11,02:00.0,,,16:41.0,16:41.0,11,1.4722222,8.54,0.43,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,39376a21-9337-48ae-b967-e6af5053ecd0
9127,4,0,16,33:00.0,,,35:04.7,35:04.7,16,1.3333334,12.17,0.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,1b57873a-76af-4e6d-9991-02a778f7452a
36757,4,0,84,33:00.0,,,36:17.8,36:17.8,84,1.8611113,68.41,3.11,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,5a0a0ae5-c73c-49c5-88c9-73587c0cef03
60000,4,0,108,12:00.0,,,15:09.4,15:09.4,108,1.376,82.56,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,f7b9261f-c513-4585-8699-c291c410e54f
31165,4,0,62,09:00.0,,,16:41.2,16:41.2,62,1.5555556,48.48,2.25,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,361e1348-ea6c-4e9a-ac7d-f34331de29e3
15762,4,0,29,12:00.0,,,15:02.1,15:02.1,29,1.4166666,22.33,1.09,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,5483e6a8-4217-4266-a9ff-4b2e8b7ea24f
47471,4,0,89,39:00.0,,,56:24.5,56:24.5,89,1.4444444,68.57,3.5,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,40:00.0,9f000f61-f92c-4036-ab69-b8edbef31f33
7686,4,0,16,40:00.0,,,55:00.7,55:00.7,16,1.6666666,12.81,0.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,cad29e63-28f4-4c89-925c-890170dc727b
60000,4,0,106,58:00.0,,,03:10.0,03:10.0,106,1.3263334,79.58,4.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,aa0855e9-b71b-4c4a-bed2-c1e8da475389
60000,4,0,111,14:00.0,,,15:18.9,15:18.9,111,1.4141667,84.85,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,b7f61901-e894-41a1-adb9-f28c8ff1539a
6954,4,0,12,18:00.0,,,35:36.5,35:36.5,12,1.3055556,9.08,0.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,5f86e64b-e9eb-4679-831f-f93f78022d29
15970,4,0,31,44:00.0,,,55:40.4,55:40.4,31,1.5277778,24.4,1.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,40b17efd-858e-46c2-8cdc-88abd58b0bd1
3001,4,0,7,04:00.0,,,04:39.8,04:39.8,7,1.7222222,5.17,0.25,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,10f2ad8d-7230-4789-a59f-77f5f4b239a0
18517,4,0,37,29:00.0,,,35:25.4,35:25.4,37,1.5833334,29.32,1.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,bdbc24fb-17aa-4e7b-bc23-4ebf56dadce9
14090,4,0,38,08:00.0,,,15:40.1,15:40.1,38,2.1944447,30.92,1.27,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,5f16d52f-c8de-4e99-b00c-2eb8fd4fd384
9713,4,0,19,50:00.0,,,55:40.6,55:40.6,19,1.5277777,14.84,0.69,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,03ab06c9-5bf0-451a-8530-112ccb5a6c32
46382,4,0,84,31:00.0,,,36:03.0,36:03.0,84,1.3888888,64.42,3.33,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,abd330ca-625f-4f8b-8998-b9812fb2fc67
8944,4,0,17,04:00.0,,,16:41.1,16:41.1,17,1.4444443,12.92,0.61,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,7b8bec79-4701-44a4-9c69-618e57b53a2b
40992,4,0,87,14:00.0,,,15:40.3,15:40.3,87,1.6944445,69.46,3.31,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,bbc1c3a2-955c-4fce-99a8-8cc98df7f4b9
33194,4,0,72,52:00.0,,,55:53.3,55:53.3,72,1.75,58.09,2.75,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,c1f1289c-7bb1-41e7-97d3-2d149617fca6
11286,4,0,28,43:00.0,,,55:44.9,55:44.9,28,2.0555556,23.2,0.9,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,012677e8-b793-4586-a841-bef3bbd056d5
46319,4,6,93,29:00.0,,,31:45.8,31:45.8,99,1.75,81.06,3.95,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,963227cc-0569-4695-90b5-bfa59c9ee082
7724,4,1,20,19:00.0,,,36:00.8,36:00.8,21,2.2500002,17.38,0.78,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,079efbfc-09a5-41f9-927c-ce61d49ab722
14428,4,0,37,26:00.0,,,27:56.8,27:56.8,37,2.1388888,30.86,1.19,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,8f2c8e3a-b426-4d20-8e26-631378d110d7
17880,4,0,38,11:00.0,,,16:41.3,16:41.3,38,1.6666666,29.8,1.46,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,44a83c21-69ba-4c01-93ae-16946b47666b
60000,4,0,106,59:00.0,,,03:10.1,03:10.1,106,1.333,79.98,4.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,72f4d5cb-2f66-4c1e-99c1-ca1980a34fe9
47391,4,0,99,26:00.0,,,36:17.6,36:17.6,99,1.6388888,77.67,3.78,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,49d9f16e-7fe0-4f00-9597-152f8b8642e9
12077,4,0,32,24:00.0,,,30:44.4,30:44.4,32,2.2777777,27.51,1.06,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,56e88b45-b33f-4927-9eea-daab82241d24
60000,4,0,111,38:00.0,,,55:42.5,55:42.5,111,1.4106666,84.64,4.43,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,14211c0d-19eb-43d8-9264-385046905ec7
40261,4,0,72,16:00.0,,,35:39.8,35:39.8,72,1.3611112,54.8,2.88,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,a913b17f-8dde-4dc3-b2e6-c25be9894aff
14019,4,0,34,05:00.0,,,11:38.5,05:03.7,34,1.9986506,28.02,1.11,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,08e8bfe6-8e0d-4e22-a8ac-85f919b7d590
35124,4,0,65,46:00.0,,,55:53.4,55:53.4,65,1.4166665,49.76,2.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,eaae644a-75d8-409a-80ad-35e7dfaa8351
16363,4,0,36,44:00.0,,,55:42.8,55:42.8,36,1.7777778,29.09,1.39,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,4cb34e67-7577-4061-bd4b-44f66c5baf3a
60000,4,0,109,32:00.0,,,36:03.0,36:03.0,109,1.3778332,82.67,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,b88426d0-061a-4dc8-9d3e-4e43981d4df2
60000,4,0,120,47:00.0,,,56:00.3,56:00.3,120,1.526,91.56,4.73,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,7a5702cd-4c93-442c-ba03-c5b35c41be6a
25108,4,0,55,32:00.0,,,36:17.8,36:17.8,55,1.75,43.94,2.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,a3fe2e34-a4ea-45ff-bea6-f94948ec881f
9172,4,0,16,49:00.0,,,55:14.7,55:14.7,16,1.2777779,11.72,0.58,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,50:00.0,9203baea-bf88-4031-ac31-4e57f4f6f9be
52361,4,0,91,11:00.0,,,15:10.3,15:10.3,91,1.3611112,71.27,3.73,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,6db8d3cc-999c-4109-94d9-20cd55e3a8b9
13695,4,0,24,15:00.0,,,35:42.9,35:42.9,24,1.3333334,18.26,0.96,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,1238d16b-25b5-4db3-bd29-f318c78187b1
34466,4,0,70,38:00.0,,,56:24.5,56:24.5,70,1.6111112,55.53,2.71,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,f6b91d14-f6b3-4840-9ca3-8df17c61e4dc
60000,4,0,110,53:00.0,,,56:00.6,56:00.6,110,1.3913332,83.48,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,4d2981ab-6e86-4f74-ad77-1a99a9c17648
5684,4,0,10,17:00.0,,,35:55.0,35:55.0,10,1.3333334,7.58,0.37,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,e00b80d4-8073-440c-9892-fb9f4db7f94c
26260,4,0,49,30:00.0,,,35:25.4,35:25.4,49,1.5,39.39,2.03,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,08e0400c-2869-4a43-9248-5c59897f8cc0
10362,4,0,21,57:00.0,,,00:54.2,00:54.2,21,1.5555556,16.12,0.77,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,e7960b60-7283-47ea-bd0c-0f12a58bc05f
43206,4,0,81,03:00.0,,,16:41.0,16:41.0,81,1.4444444,62.41,3.15,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,04:00.0,2937fce8-1b73-4c22-abbb-a8ebc4aad84a
60000,4,0,101,59:00.0,,,15:47.5,15:47.5,101,1.2438333,74.63,4.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,0542ef11-7ba4-4dec-b05b-b0af38736fd3
59773,4,0,112,48:00.0,,,56:00.3,56:00.3,112,1.4444444,86.34,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,ebb5f77a-db1d-493c-8018-41d11821ff64
30399,4,0,65,10:00.0,,,15:40.2,15:40.2,65,1.6944444,51.51,2.51,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,fbb716cf-e216-4423-a358-4013b2a85096
9240,4,1,15,53:00.0,,,55:53.3,55:53.3,16,1.5833334,14.63,0.9,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,eb104c99-e0df-4abf-b6b4-ef2e0daabf18
60000,4,0,109,54:00.0,,,56:00.6,56:00.6,109,1.3855,83.13,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,3f412de1-a619-4cc1-b58e-1c34003bfd68
18934,4,0,38,10:00.0,,,16:41.2,16:41.2,38,1.5833335,29.98,1.37,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,0b140454-0d0b-4d73-9782-90f17fb288c2
7566,4,0,15,19:00.0,,,31:45.4,31:45.4,15,1.5555556,11.77,0.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,ec455d78-6e26-412e-84b9-93175715ffa5
60000,4,0,111,05:00.0,,,16:11.5,16:11.5,111,1.4138333,84.83,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,3de111a7-f4ea-4536-adb5-91858b5fb9b1
39760,4,0,78,38:00.0,,,55:40.2,55:40.2,78,1.5555556,61.85,3.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,868e9a06-873e-430b-98e6-14b423c576a1
60000,4,0,103,00:00.0,,,15:59.3,15:59.3,103,1.2871666,77.23,4.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,3af2350f-071c-464a-8a94-38d77bc8c787
16008,4,0,34,54:00.0,,,55:21.5,55:21.5,34,1.7222222,27.57,1.29,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,c924c200-a43c-4487-8c85-b2ae44340425
20669,4,0,33,55:00.0,,,03:09.5,03:09.5,33,1.3333334,27.56,1.58,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,d04bccaf-8260-4bd6-81e0-62a9ab543ee7
60000,4,0,113,06:00.0,,,16:22.9,16:22.9,113,1.4501667,87.01,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,65a7f42c-6b77-438b-b02b-869595e727be
5081,4,0,12,48:00.0,,,55:53.4,55:53.4,12,1.9444444,9.88,0.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,499a4689-5a70-4fad-8d12-0509dabb5092
15097,4,0,27,01:00.0,,,03:10.4,03:10.4,27,1.3611112,20.55,1.05,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,f3c91008-8962-4c0c-87e2-06d67a547126
60000,4,0,111,11:00.0,,,16:35.6,16:35.6,111,1.3981667,83.89,4.43,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,85e8a723-15cf-4d8a-b829-69bf7c049afa
6038,4,0,13,09:00.0,,,15:40.2,15:40.2,13,1.7222222,10.4,0.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,29d69d28-868b-49d1-a115-0e74462711fc
60000,4,0,109,12:00.0,,,16:43.6,16:43.6,109,1.3794999,82.77,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,d0f23d89-e805-4e58-b91e-85f768f0bace
18228,4,0,34,50:00.0,,,55:14.7,55:14.7,34,1.4444444,26.33,1.22,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,9f76eb97-0f1e-49b2-9e0c-553ff4d5e353
14130,4,0,30,04:00.0,,,11:24.7,11:24.7,30,1.6666666,23.55,1.07,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,54536358-6b69-4a0d-9397-07b381d2dbe9
59649,4,0,107,18:00.0,,,26:20.1,26:20.1,107,1.3611112,81.19,4.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,08aa8510-796f-4370-8622-12132c51eb5c
8372,4,0,19,18:00.0,,,31:45.3,31:45.3,19,1.8333334,15.35,0.67,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,6c066fca-cc80-470c-8eee-db7113b469b9
41483,4,0,77,06:00.0,,,15:44.1,15:44.1,77,1.4444444,59.92,2.96,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,05819240-d3e3-43ea-b8a8-89a25839a362
60000,4,0,104,17:00.0,,,26:20.0,26:20.0,104,1.305,78.3,4.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,3ab2be79-9b26-48bd-bb0f-57029a527a76
19153,4,0,33,16:00.0,,,35:39.0,35:39.0,33,1.5,28.73,1.54,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,55c08238-2821-4874-956f-0b170b0116ee
8805,4,0,16,07:00.0,,,15:44.1,15:44.1,16,1.3888888,12.23,0.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,ca85fe48-6a76-46c1-9bf3-db1e2f274b88
8565,4,0,17,18:00.0,,,30:44.4,30:44.4,17,1.4722222,12.61,0.61,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,93c675f4-1f73-4fca-bf9c-bb9b9f8d1a64
4878,4,0,10,55:00.0,,,15:05.5,15:05.5,10,1.6666666,8.13,0.35,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,afce3319-4b5a-4577-acc2-517fd66950c2
9993,4,0,19,20:00.0,,,35:39.1,35:39.1,19,1.5,14.99,0.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,07faca15-618a-43e7-ac74-f3072cddb389
60000,4,0,112,26:00.0,,,30:45.8,30:45.8,112,1.4331666,85.99,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,49a448c8-5c85-4531-a66d-e88f48578fca
19375,4,0,35,54:00.0,,,55:40.0,55:40.0,35,1.3888888,26.91,1.33,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,5318f742-7e5e-49a5-bb3e-9765b35314f4
50445,4,0,87,20:00.0,,,30:44.4,30:44.4,87,1.3055556,65.86,3.41,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,49bc806d-3bd7-4112-9424-b8aa18c56f8b
59524,4,0,106,24:00.0,,,35:54.4,35:54.4,106,1.3611112,81.02,4.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,cdf8bb95-e1bc-4f1f-80ec-6d04f7c244dc
4886,4,0,8,57:00.0,,,15:05.6,15:05.6,8,1.3055556,6.38,0.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,b1df5383-ee46-47fa-9841-0f40e1ccf847
60000,4,0,107,32:00.0,,,35:07.9,35:07.9,107,1.3451667,80.71,4.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,043273a3-a23a-456f-8e12-7354aa97d7a8
59024,4,0,100,00:00.0,,,03:10.2,03:10.2,100,1.2777778,75.42,3.97,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,2885c80e-87a3-4f7a-b130-cbf5f2b13ef4
60000,4,0,110,25:00.0,,,30:45.6,30:45.6,110,1.3943335,83.66,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,129cce1b-beb0-4e73-943e-0203cc70a745
30214,4,0,60,08:00.0,,,15:19.3,15:19.3,60,1.5555556,47,2.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,b6b47898-7bc9-45a5-adbc-90dd598c5a19
