com.samsung.shealth.tracker.pedometer_day_summary,6200039,5,,,,,,,,,,,,,,,,
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
14305,24c5729a-6fa6-4c1d-ae50-d1298a83068d.binning_data.json,7604187,6000,77,00:02.8,com.sec.android.app.shealth,00:02.8,,1.4537017,11054.22,571.76,14228,fLETIHaUF/,com.sec.android.app.shealth,0,24c5729a-6fa6-4c1d-ae50-d1298a83068d.achievement.json,24c5729a-6fa6-4c1d-ae50-d1298a83068d,1.63763E+12
67,2bfef15a-c82b-40ee-9aa5-bca26073b217.binning_data.json,33922,6000,2,35:47.5,com.sec.android.app.shealth,35:47.5,2bfef15a-c82b-40ee-9aa5-bca26073b217.source_info.json,1.6142843,54.760002,2.52,65,VfS0qUERdZ,com.sec.android.app.shealth,0,2bfef15a-c82b-40ee-9aa5-bca26073b217.achievement.json,2bfef15a-c82b-40ee-9aa5-bca26073b217,1.63443E+12
10413,4a0ed992-9da6-4448-a875-c3d5abcd2c6f.binning_data.json,5948987,6000,0,00:59.1,com.sec.android.app.shealth,00:59.1,,1.3184361,7843.36,414.13,10413,fLETIHaUF/,com.sec.android.app.shealth,0,4a0ed992-9da6-4448-a875-c3d5abcd2c6f.achievement.json,4a0ed992-9da6-4448-a875-c3d5abcd2c6f,1.63788E+12
2294,3b6593b0-3366-4cb7-9728-1112190e8a30.binning_data.json,1181132,6000,27,00:02.5,com.sec.android.app.shealth,00:02.5,,1.5360599,1814.29,92.59,2267,fLETIHaUF/,com.sec.android.app.shealth,0,3b6593b0-3366-4cb7-9728-1112190e8a30.achievement.json,3b6593b0-3366-4cb7-9728-1112190e8a30,1.63702E+12
13966,5cf88128-67ce-41fe-befa-9d3b43a1fd12.binning_data.json,7212998,6000,185,16:08.8,com.sec.android.app.shealth,34:31.6,5cf88128-67ce-41fe-befa-9d3b43a1fd12.source_info.json,1.5433555,11132.22,515.47,13781,VfS0qUERdZ,com.sec.android.app.shealth,0,5cf88128-67ce-41fe-befa-9d3b43a1fd12.achievement.json,5cf88128-67ce-41fe-befa-9d3b43a1fd12,1.63452E+12
4414,189d35d9-4970-4b9d-a391-64889a5196dd.binning_data.json,2419339,6000,5,00:02.6,com.sec.android.app.shealth,00:02.6,,1.3963978,3378.36,175.62,4409,fLETIHaUF/,com.sec.android.app.shealth,0,189d35d9-4970-4b9d-a391-64889a5196dd.achievement.json,189d35d9-4970-4b9d-a391-64889a5196dd,1.63668E+12
7234,00eb450e-a00b-4e4d-891a-97725b37b3b8.binning_data.json,3839148,6000,7,32:18.0,com.sec.android.app.shealth,31:24.0,00eb450e-a00b-4e4d-891a-97725b37b3b8.source_info.json,1.4619752,5612.74,268.38,7227,VfS0qUERdZ,com.sec.android.app.shealth,0,00eb450e-a00b-4e4d-891a-97725b37b3b8.achievement.json,00eb450e-a00b-4e4d-891a-97725b37b3b8,1.63469E+12
2850,27daad94-87da-4922-afe0-e19ed3dc48e5.binning_data.json,1557324,6000,8,00:02.1,com.sec.android.app.shealth,00:02.1,,1.4167757,2206.38,113.66,2842,fLETIHaUF/,com.sec.android.app.shealth,0,27daad94-87da-4922-afe0-e19ed3dc48e5.achievement.json,27daad94-87da-4922-afe0-e19ed3dc48e5,1.63814E+12
3094,13b7c095-5626-44a7-b6ca-f0fa328ac806.binning_data.json,1628745,6000,19,16:33.3,com.sec.android.app.shealth,47:33.1,13b7c095-5626-44a7-b6ca-f0fa328ac806.source_info.json,1.4833872,2416.06,118.21,3075,VfS0qUERdZ,com.sec.android.app.shealth,0,13b7c095-5626-44a7-b6ca-f0fa328ac806.achievement.json,13b7c095-5626-44a7-b6ca-f0fa328ac806,1.6346E+12
6183,92561b3a-3fd6-4253-bc83-55aa0727805b.binning_data.json,3317991,6000,23,00:03.1,com.sec.android.app.shealth,00:03.1,,1.4360585,4764.83,244.14,6160,fLETIHaUF/,com.sec.android.app.shealth,0,92561b3a-3fd6-4253-bc83-55aa0727805b.achievement.json,92561b3a-3fd6-4253-bc83-55aa0727805b,1.63728E+12
5913,393fe80d-df06-4df6-b7e0-c5c91ecb0b96.binning_data.json,3114213,6000,40,00:02.7,com.sec.android.app.shealth,00:02.7,,1.4787617,4605.18,237.21,5873,fLETIHaUF/,com.sec.android.app.shealth,0,393fe80d-df06-4df6-b7e0-c5c91ecb0b96.achievement.json,393fe80d-df06-4df6-b7e0-c5c91ecb0b96,1.63693E+12
3036,d2f37b8a-3c76-43b8-a545-8f11da988701.binning_data.json,1595459,6000,5,05:04.0,com.sec.android.app.shealth,16:08.9,d2f37b8a-3c76-43b8-a545-8f11da988701.source_info.json,1.4793416,2360.23,111.56,3031,VfS0qUERdZ,com.sec.android.app.shealth,0,d2f37b8a-3c76-43b8-a545-8f11da988701.achievement.json,d2f37b8a-3c76-43b8-a545-8f11da988701,1.63477E+12
2937,3b5b051d-4fe1-4879-a8ee-ccf92b72f4dc.binning_data.json,1533004,6000,7,00:02.7,com.sec.android.app.shealth,00:02.7,,1.4912151,2286.04,116.28,2930,fLETIHaUF/,com.sec.android.app.shealth,0,3b5b051d-4fe1-4879-a8ee-ccf92b72f4dc.achievement.json,3b5b051d-4fe1-4879-a8ee-ccf92b72f4dc,1.63754E+12
3101,5cfc3f26-5de9-48de-b4af-eb75be8bb48f.binning_data.json,1563136,6000,13,00:01.9,com.sec.android.app.shealth,00:01.9,,1.5674003,2450.06,120.8,3088,fLETIHaUF/,com.sec.android.app.shealth,0,5cfc3f26-5de9-48de-b4af-eb75be8bb48f.achievement.json,5cfc3f26-5de9-48de-b4af-eb75be8bb48f,1.63719E+12
7180,04ed7f93-be45-48b7-bc38-7f7c3763b18c.binning_data.json,3686869,6000,55,00:24.7,com.sec.android.app.shealth,00:24.7,,1.5201976,5604.77,284.55,7125,fLETIHaUF/,com.sec.android.app.shealth,0,04ed7f93-be45-48b7-bc38-7f7c3763b18c.achievement.json,04ed7f93-be45-48b7-bc38-7f7c3763b18c,1.6384E+12
2949,02151cde-aded-4599-9213-c7fdc4132314.binning_data.json,1543465,6000,8,36:46.3,com.sec.android.app.shealth,04:45.8,02151cde-aded-4599-9213-c7fdc4132314.source_info.json,1.4881451,2296.9,109.52,2941,VfS0qUERdZ,com.sec.android.app.shealth,0,02151cde-aded-4599-9213-c7fdc4132314.achievement.json,02151cde-aded-4599-9213-c7fdc4132314,1.63495E+12
1056,dc7c15ae-3540-437b-a306-be584744093e.binning_data.json,553836,6000,3,56:33.4,com.sec.android.app.shealth,35:08.7,dc7c15ae-3540-437b-a306-be584744093e.source_info.json,1.4965613,828.85,39.74,1053,VfS0qUERdZ,com.sec.android.app.shealth,0,dc7c15ae-3540-437b-a306-be584744093e.achievement.json,dc7c15ae-3540-437b-a306-be584744093e,1.63486E+12
2392,f90e980c-0380-44e9-b12c-cbfcf3fea058.binning_data.json,1235471,6000,21,00:02.9,com.sec.android.app.shealth,00:02.9,,1.527659,1887.38,95.26,2371,fLETIHaUF/,com.sec.android.app.shealth,0,f90e980c-0380-44e9-b12c-cbfcf3fea058.achievement.json,f90e980c-0380-44e9-b12c-cbfcf3fea058,1.63745E+12
7764,c133269a-3eeb-4ddb-97bb-7ccf4beb045d.binning_data.json,4141716,6000,37,00:01.7,com.sec.android.app.shealth,00:01.7,,1.4439231,5980.32,310.66,7727,fLETIHaUF/,com.sec.android.app.shealth,0,c133269a-3eeb-4ddb-97bb-7ccf4beb045d.achievement.json,c133269a-3eeb-4ddb-97bb-7ccf4beb045d,1.63866E+12
6274,6163dfd8-c820-429a-a29e-4e9bc729c236.binning_data.json,3245224,6000,53,00:02.7,com.sec.android.app.shealth,00:02.7,,1.5127583,4909.24,251.88,6221,fLETIHaUF/,com.sec.android.app.shealth,0,6163dfd8-c820-429a-a29e-4e9bc729c236.achievement.json,6163dfd8-c820-429a-a29e-4e9bc729c236,1.6378E+12
3717,807e1f3a-6cd6-4306-9dbe-14bd21f2a849.binning_data.json,1927043,6000,53,08:51.3,com.sec.android.app.shealth,31:17.1,807e1f3a-6cd6-4306-9dbe-14bd21f2a849.source_info.json,1.5105109,2910.82,138.18,3664,VfS0qUERdZ,com.sec.android.app.shealth,0,807e1f3a-6cd6-4306-9dbe-14bd21f2a849.achievement.json,807e1f3a-6cd6-4306-9dbe-14bd21f2a849,1.63521E+12
1127,d71d29fb-9f2a-4ab4-b4e4-eb216eeab259.binning_data.json,602150,6000,0,00:13.3,com.sec.android.app.shealth,15:40.4,d71d29fb-9f2a-4ab4-b4e4-eb216eeab259.source_info.json,1.4457016,870.52997,42.06,1127,VfS0qUERdZ,com.sec.android.app.shealth,0,d71d29fb-9f2a-4ab4-b4e4-eb216eeab259.achievement.json,d71d29fb-9f2a-4ab4-b4e4-eb216eeab259,1.63503E+12
4834,990ac3f5-2635-4217-81d0-9af8abfbe927.binning_data.json,2538166,6000,38,05:30.5,com.sec.android.app.shealth,55:44.7,990ac3f5-2635-4217-81d0-9af8abfbe927.source_info.json,1.4913912,3785.4001,178.42,4796,VfS0qUERdZ,com.sec.android.app.shealth,0,990ac3f5-2635-4217-81d0-9af8abfbe927.achievement.json,990ac3f5-2635-4217-81d0-9af8abfbe927,1.63512E+12
15179,c4e309d7-940e-408f-8400-ab6dd7bb183c.binning_data.json,8366125,6000,76,00:01.8,com.sec.android.app.shealth,00:01.8,,1.3835974,11575.35,608.77,15103,fLETIHaUF/,com.sec.android.app.shealth,0,c4e309d7-940e-408f-8400-ab6dd7bb183c.achievement.json,c4e309d7-940e-408f-8400-ab6dd7bb183c,1.63892E+12
4885,d34021e2-2a40-4369-9929-1b843475a6e9.binning_data.json,2593693,6000,18,00:03.6,com.sec.android.app.shealth,00:03.6,,1.4578438,3781.2,195.24,4867,fLETIHaUF/,com.sec.android.app.shealth,0,d34021e2-2a40-4369-9929-1b843475a6e9.achievement.json,d34021e2-2a40-4369-9929-1b843475a6e9,1.63771E+12
1043,1dce73a4-a974-42ba-8cac-388a4d283b35.binning_data.json,588420,6000,0,00:02.7,com.sec.android.app.shealth,00:02.7,,1.3407936,788.95,41.34,1043,fLETIHaUF/,com.sec.android.app.shealth,0,1dce73a4-a974-42ba-8cac-388a4d283b35.achievement.json,1dce73a4-a974-42ba-8cac-388a4d283b35,1.63806E+12
3221,17704e18-f232-49c0-814b-b8dc656c10e7.binning_data.json,1616212,6000,37,00:02.4,com.sec.android.app.shealth,00:02.4,,1.5648688,2529.16,126.69,3184,fLETIHaUF/,com.sec.android.app.shealth,0,17704e18-f232-49c0-814b-b8dc656c10e7.achievement.json,17704e18-f232-49c0-814b-b8dc656c10e7,1.63797E+12
1592,613b46e4-0dfa-4a1b-961c-92c748388786.binning_data.json,815467,6000,4,00:02.5,com.sec.android.app.shealth,00:02.5,,1.5259467,1244.36,62.41,1588,fLETIHaUF/,com.sec.android.app.shealth,0,613b46e4-0dfa-4a1b-961c-92c748388786.achievement.json,613b46e4-0dfa-4a1b-961c-92c748388786,1.63832E+12
7575,5e4495ae-6e9e-4f19-adf3-2367a35e1c62.binning_data.json,4243211,6000,0,00:02.6,com.sec.android.app.shealth,00:02.6,,1.3491763,5724.84,301.7,7575,fLETIHaUF/,com.sec.android.app.shealth,0,5e4495ae-6e9e-4f19-adf3-2367a35e1c62.achievement.json,5e4495ae-6e9e-4f19-adf3-2367a35e1c62,1.63918E+12
154,9ebbb83b-6288-4141-9c51-406d84b8d5cc.binning_data.json,85385,6000,0,24:47.4,com.sec.android.app.shealth,16:05.5,9ebbb83b-6288-4141-9c51-406d84b8d5cc.source_info.json,1.3624097,116.33,5.68,154,VfS0qUERdZ,com.sec.android.app.shealth,0,9ebbb83b-6288-4141-9c51-406d84b8d5cc.achievement.json,9ebbb83b-6288-4141-9c51-406d84b8d5cc,1.63547E+12
5730,8fbfbe45-4a44-4600-a0b3-a42b6fc1102b.binning_data.json,3067061,6000,7,15:46.8,com.sec.android.app.shealth,37:01.4,8fbfbe45-4a44-4600-a0b3-a42b6fc1102b.source_info.json,1.4436295,4427.7,222.58,5723,VfS0qUERdZ,com.sec.android.app.shealth,0,8fbfbe45-4a44-4600-a0b3-a42b6fc1102b.achievement.json,8fbfbe45-4a44-4600-a0b3-a42b6fc1102b,1.63538E+12
119,5cdfd48b-c88e-4f48-9e44-1d987212b1e6.binning_data.json,58948,6000,0,36:03.4,com.sec.android.app.shealth,19:11.2,5cdfd48b-c88e-4f48-9e44-1d987212b1e6.source_info.json,1.5905445,93.76,4.01,119,VfS0qUERdZ,com.sec.android.app.shealth,0,5cdfd48b-c88e-4f48-9e44-1d987212b1e6.achievement.json,5cdfd48b-c88e-4f48-9e44-1d987212b1e6,1.63529E+12
1912,a35f43f0-eb45-4970-90e2-1d6f78117905.binning_data.json,998089,6000,21,00:12.6,com.sec.android.app.shealth,00:12.6,,1.4951569,1492.3,76.6,1891,fLETIHaUF/,com.sec.android.app.shealth,0,a35f43f0-eb45-4970-90e2-1d6f78117905.achievement.json,a35f43f0-eb45-4970-90e2-1d6f78117905,1.63858E+12
2663,45e70701-0c46-4d39-8aea-3966bc476367.binning_data.json,1413095,6000,7,01:07.4,com.sec.android.app.shealth,01:07.4,,1.475505,2085.03,108.3,2656,fLETIHaUF/,com.sec.android.app.shealth,0,45e70701-0c46-4d39-8aea-3966bc476367.achievement.json,45e70701-0c46-4d39-8aea-3966bc476367,1.63823E+12
2904,96e17fd9-6921-4da1-a8be-887669aec4e2.binning_data.json,1590317,6000,4,01:28.3,com.sec.android.app.shealth,01:28.3,,1.4066693,2237.05,115.74,2900,fLETIHaUF/,com.sec.android.app.shealth,0,96e17fd9-6921-4da1-a8be-887669aec4e2.achievement.json,96e17fd9-6921-4da1-a8be-887669aec4e2,1.63944E+12
5078,3df46ef9-a8af-4d89-aedd-ee9c271e73ea.binning_data.json,2837973,6000,0,16:57.1,com.sec.android.app.shealth,15:42.1,3df46ef9-a8af-4d89-aedd-ee9c271e73ea.source_info.json,1.3652664,3874.59,198.52,5078,VfS0qUERdZ,com.sec.android.app.shealth,0,3df46ef9-a8af-4d89-aedd-ee9c271e73ea.achievement.json,3df46ef9-a8af-4d89-aedd-ee9c271e73ea,1.63564E+12
5418,990dff8f-f9d4-4828-b196-5da323001770.binning_data.json,2875403,6000,8,17:52.2,com.sec.android.app.shealth,15:25.9,990dff8f-f9d4-4828-b196-5da323001770.source_info.json,1.4588006,4194.64,195.78,5410,VfS0qUERdZ,com.sec.android.app.shealth,0,990dff8f-f9d4-4828-b196-5da323001770.achievement.json,990dff8f-f9d4-4828-b196-5da323001770,1.63572E+12
7696,0885aaca-e445-4764-948f-4f5d1269f5b5.binning_data.json,4020411,6000,35,00:01.8,com.sec.android.app.shealth,00:01.8,,1.4950732,6010.81,308.09,7661,fLETIHaUF/,com.sec.android.app.shealth,0,0885aaca-e445-4764-948f-4f5d1269f5b5.achievement.json,0885aaca-e445-4764-948f-4f5d1269f5b5,1.63884E+12
5789,ac2d3353-02f6-4605-a8a2-fa932af26745.binning_data.json,3000192,6000,99,19:40.0,com.sec.android.app.shealth,35:21.0,ac2d3353-02f6-4605-a8a2-fa932af26745.source_info.json,1.5130664,4539.49,206.15999,5690,VfS0qUERdZ,com.sec.android.app.shealth,0,ac2d3353-02f6-4605-a8a2-fa932af26745.achievement.json,ac2d3353-02f6-4605-a8a2-fa932af26745,1.63555E+12
3714,584a4eeb-be1b-4ebe-905a-1ef8fa92707e.binning_data.json,1925834,6000,40,00:02.6,com.sec.android.app.shealth,00:02.6,,1.5007519,2890.2,147.38,3674,fLETIHaUF/,com.sec.android.app.shealth,0,584a4eeb-be1b-4ebe-905a-1ef8fa92707e.achievement.json,584a4eeb-be1b-4ebe-905a-1ef8fa92707e,1.63849E+12
1352,59bf1cce-b494-44a1-8ef2-afc0bf16767c.binning_data.json,709070,6000,1,00:02.9,com.sec.android.app.shealth,00:02.9,,1.4883993,1055.38,53.77,1351,fLETIHaUF/,com.sec.android.app.shealth,0,59bf1cce-b494-44a1-8ef2-afc0bf16767c.achievement.json,59bf1cce-b494-44a1-8ef2-afc0bf16767c,1.6397E+12
4169,60d551dd-7f92-4fc6-a118-1bf66e840069.binning_data.json,2236611,6000,3,09:47.9,com.sec.android.app.shealth,15:48.0,60d551dd-7f92-4fc6-a118-1bf66e840069.source_info.json,1.444967,3231.83,152.43,4166,VfS0qUERdZ,com.sec.android.app.shealth,0,60d551dd-7f92-4fc6-a118-1bf66e840069.achievement.json,60d551dd-7f92-4fc6-a118-1bf66e840069,1.6359E+12
6571,9545ee51-7853-4f7c-8447-1ff7c8788e28.binning_data.json,3519368,6000,46,00:02.0,com.sec.android.app.shealth,00:02.0,,1.4628221,5148.21,266.7,6525,fLETIHaUF/,com.sec.android.app.shealth,0,9545ee51-7853-4f7c-8447-1ff7c8788e28.achievement.json,9545ee51-7853-4f7c-8447-1ff7c8788e28,1.63875E+12
4070,ac220fdc-f00a-40a7-9ea8-0dc3a38af85b.binning_data.json,2120938,6000,26,00:02.2,com.sec.android.app.shealth,00:02.2,,1.4858752,3151.45,161.71,4044,fLETIHaUF/,com.sec.android.app.shealth,0,ac220fdc-f00a-40a7-9ea8-0dc3a38af85b.achievement.json,ac220fdc-f00a-40a7-9ea8-0dc3a38af85b,1.63909E+12
6575,4c645cfe-8a81-495b-9895-1ea654cf97c2.binning_data.json,3514773,6000,29,55:14.3,com.sec.android.app.shealth,30:51.5,4c645cfe-8a81-495b-9895-1ea654cf97c2.source_info.json,1.4492624,5093.83,246.27,6546,VfS0qUERdZ,com.sec.android.app.shealth,0,4c645cfe-8a81-495b-9895-1ea654cf97c2.achievement.json,4c645cfe-8a81-495b-9895-1ea654cf97c2,1.63598E+12
215,cfce1e41-dca4-4215-a438-8e829889daaa.binning_data.json,114681,6000,2,15:20.0,com.sec.android.app.shealth,35:02.8,cfce1e41-dca4-4215-a438-8e829889daaa.source_info.json,1.6408888,188.18,9.2699995,213,VfS0qUERdZ,com.sec.android.app.shealth,0,cfce1e41-dca4-4215-a438-8e829889daaa.achievement.json,cfce1e41-dca4-4215-a438-8e829889daaa,1.63581E+12
13911,9454c251-91db-404a-bbee-6ee08dab580d.binning_data.json,7542251,6000,2,00:02.7,com.sec.android.app.shealth,00:02.7,,1.4114288,10645.35,553.85,13909,fLETIHaUF/,com.sec.android.app.shealth,0,9454c251-91db-404a-bbee-6ee08dab580d.achievement.json,9454c251-91db-404a-bbee-6ee08dab580d,1.63935E+12
4326,d31a35a1-8d5d-4f98-8ee9-4d9859f013e8.binning_data.json,2423719,6000,15,16:18.2,com.sec.android.app.shealth,15:42.8,d31a35a1-8d5d-4f98-8ee9-4d9859f013e8.source_info.json,1.3644567,3307.06,174.59,4311,VfS0qUERdZ,com.sec.android.app.shealth,0,d31a35a1-8d5d-4f98-8ee9-4d9859f013e8.achievement.json,d31a35a1-8d5d-4f98-8ee9-4d9859f013e8,1.63624E+12
2615,f2e137db-1196-4d3f-91b4-c73046c025b0.binning_data.json,1417639,6000,0,00:02.8,com.sec.android.app.shealth,00:02.8,,1.4055618,1992.58,102.96999,2615,fLETIHaUF/,com.sec.android.app.shealth,0,f2e137db-1196-4d3f-91b4-c73046c025b0.achievement.json,f2e137db-1196-4d3f-91b4-c73046c025b0,1.63901E+12
6119,78dd1719-051d-48f1-bc62-2e6c2724ae82.binning_data.json,3224194,6000,104,15:45.1,com.sec.android.app.shealth,15:30.6,78dd1719-051d-48f1-bc62-2e6c2724ae82.source_info.json,1.4829625,4781.36,224.82,6015,VfS0qUERdZ,com.sec.android.app.shealth,0,78dd1719-051d-48f1-bc62-2e6c2724ae82.achievement.json,78dd1719-051d-48f1-bc62-2e6c2724ae82,1.63607E+12
5475,f1a321dc-4847-40bd-8291-68bc2a260686.binning_data.json,2952052,6000,13,55:18.5,com.sec.android.app.shealth,16:10.7,f1a321dc-4847-40bd-8291-68bc2a260686.source_info.json,1.4293886,4219.63,216.09,5462,VfS0qUERdZ,com.sec.android.app.shealth,0,f1a321dc-4847-40bd-8291-68bc2a260686.achievement.json,f1a321dc-4847-40bd-8291-68bc2a260686,1.63616E+12
2029,56dc0565-17d4-45bc-aa82-1ae41de3305f.binning_data.json,1078926,6000,3,00:01.5,com.sec.android.app.shealth,00:01.5,,1.4375036,1550.96,80.18,2026,fLETIHaUF/,com.sec.android.app.shealth,0,56dc0565-17d4-45bc-aa82-1ae41de3305f.achievement.json,56dc0565-17d4-45bc-aa82-1ae41de3305f,1.63961E+12
4770,eacb4dee-00e9-483d-aca8-3b6e2ab177b2.binning_data.json,2478069,6000,5,00:03.1,com.sec.android.app.shealth,00:03.1,,1.5028995,3724.29,189.01,4765,fLETIHaUF/,com.sec.android.app.shealth,0,eacb4dee-00e9-483d-aca8-3b6e2ab177b2.achievement.json,eacb4dee-00e9-483d-aca8-3b6e2ab177b2,1.63927E+12
8004,ba1ad3ca-f8c0-4fa1-9efc-e839b0ced3d8.binning_data.json,4141815,6000,65,12:48.6,com.sec.android.app.shealth,15:45.8,ba1ad3ca-f8c0-4fa1-9efc-e839b0ced3d8.source_info.json,1.5112069,6259.14,321.78,7939,VfS0qUERdZ,com.sec.android.app.shealth,0,ba1ad3ca-f8c0-4fa1-9efc-e839b0ced3d8.achievement.json,ba1ad3ca-f8c0-4fa1-9efc-e839b0ced3d8,1.6365E+12
126,6d51d019-00b1-4589-8e78-12a36811da51.binning_data.json,63435,6000,0,58:34.7,com.sec.android.app.shealth,41:38.5,6d51d019-00b1-4589-8e78-12a36811da51.source_info.json,1.6125073,102.28999,4.98,126,VfS0qUERdZ,com.sec.android.app.shealth,0,6d51d019-00b1-4589-8e78-12a36811da51.achievement.json,6d51d019-00b1-4589-8e78-12a36811da51,1.63633E+12
146,79daeee3-6a67-41a1-bef7-4848242df94b.binning_data.json,74291,6000,0,55:15.6,com.sec.android.app.shealth,55:15.6,79daeee3-6a67-41a1-bef7-4848242df94b.source_info.json,1.5366437,114.159996,5.48,146,VfS0qUERdZ,com.sec.android.app.shealth,0,79daeee3-6a67-41a1-bef7-4848242df94b.achievement.json,79daeee3-6a67-41a1-bef7-4848242df94b,1.63642E+12
11309,e279e993-68ff-4fde-b695-da5bad38fb9a.binning_data.json,6401256,6000,16,00:02.3,com.sec.android.app.shealth,00:02.3,,1.3417459,8588.86,449.15,11293,fLETIHaUF/,com.sec.android.app.shealth,0,e279e993-68ff-4fde-b695-da5bad38fb9a.achievement.json,e279e993-68ff-4fde-b695-da5bad38fb9a,1.63953E+12
8545,fb66296a-dcdd-491d-bd74-3cc71bb119fd.binning_data.json,4646642,6000,2,15:41.3,com.sec.android.app.shealth,30:33.3,fb66296a-dcdd-491d-bd74-3cc71bb119fd.source_info.json,1.4084641,6544.63,341.9,8543,VfS0qUERdZ,com.sec.android.app.shealth,0,fb66296a-dcdd-491d-bd74-3cc71bb119fd.achievement.json,fb66296a-dcdd-491d-bd74-3cc71bb119fd,1.63659E+12
10904,cf34047b-8a0c-421a-acc3-8c7132468edd.binning_data.json,5932379,6000,24,27:50.8,com.sec.android.app.shealth,15:58.4,cf34047b-8a0c-421a-acc3-8c7132468edd.source_info.json,1.4124297,8379.07,433.66,10880,VfS0qUERdZ,com.sec.android.app.shealth,0,cf34047b-8a0c-421a-acc3-8c7132468edd.achievement.json,cf34047b-8a0c-421a-acc3-8c7132468edd,1.63676E+12
4414,e9e4dea0-eb3c-4885-a7af-37efe14526ee.binning_data.json,2419339,6000,5,56:02.5,com.sec.android.app.shealth,15:46.1,e9e4dea0-eb3c-4885-a7af-37efe14526ee.source_info.json,1.3963978,3378.36,175.62,4409,VfS0qUERdZ,com.sec.android.app.shealth,0,e9e4dea0-eb3c-4885-a7af-37efe14526ee.achievement.json,e9e4dea0-eb3c-4885-a7af-37efe14526ee,1.63668E+12
2294,1f051f86-2bc8-4d50-afaf-ad4b4cda2cb8.binning_data.json,1181132,6000,27,35:43.7,com.sec.android.app.shealth,15:03.8,1f051f86-2bc8-4d50-afaf-ad4b4cda2cb8.source_info.json,1.5360599,1814.29,92.59,2267,VfS0qUERdZ,com.sec.android.app.shealth,0,1f051f86-2bc8-4d50-afaf-ad4b4cda2cb8.achievement.json,1f051f86-2bc8-4d50-afaf-ad4b4cda2cb8,1.63702E+12
1425,87bdf1f8-0397-4f1e-8bcc-060fa8a6fc42.binning_data.json,748516,6000,49,55:48.2,com.sec.android.app.shealth,35:47.2,87bdf1f8-0397-4f1e-8bcc-060fa8a6fc42.source_info.json,1.5275139,1143.37,59.06,1376,VfS0qUERdZ,com.sec.android.app.shealth,0,87bdf1f8-0397-4f1e-8bcc-060fa8a6fc42.achievement.json,87bdf1f8-0397-4f1e-8bcc-060fa8a6fc42,1.63685E+12
5913,4d5a550e-9c7a-4090-b267-d27432282ff4.binning_data.json,3114213,6000,40,37:50.9,com.sec.android.app.shealth,13:41.0,4d5a550e-9c7a-4090-b267-d27432282ff4.source_info.json,1.4787617,4605.18,237.21,5873,VfS0qUERdZ,com.sec.android.app.shealth,0,4d5a550e-9c7a-4090-b267-d27432282ff4.achievement.json,4d5a550e-9c7a-4090-b267-d27432282ff4,1.63693E+12
2293,6e59e57a-626e-44f0-b28f-889c7fdae316.binning_data.json,1190358,6000,2,35:55.2,com.sec.android.app.shealth,22:08.7,6e59e57a-626e-44f0-b28f-889c7fdae316.source_info.json,1.5299504,1821.19,90.26,2291,VfS0qUERdZ,com.sec.android.app.shealth,0,6e59e57a-626e-44f0-b28f-889c7fdae316.achievement.json,6e59e57a-626e-44f0-b28f-889c7fdae316,1.63711E+12
6183,211ce628-3540-4d7a-8284-63e7c759c372.binning_data.json,3317991,6000,23,07:50.0,com.sec.android.app.shealth,15:41.0,211ce628-3540-4d7a-8284-63e7c759c372.source_info.json,1.4360585,4764.83,244.14,6160,VfS0qUERdZ,com.sec.android.app.shealth,0,211ce628-3540-4d7a-8284-63e7c759c372.achievement.json,211ce628-3540-4d7a-8284-63e7c759c372,1.63728E+12
3101,eb5a74ba-8045-4e2e-9fb1-29275c733661.binning_data.json,1563136,6000,13,33:13.1,com.sec.android.app.shealth,05:39.3,eb5a74ba-8045-4e2e-9fb1-29275c733661.source_info.json,1.5674003,2450.06,120.8,3088,VfS0qUERdZ,com.sec.android.app.shealth,0,eb5a74ba-8045-4e2e-9fb1-29275c733661.achievement.json,eb5a74ba-8045-4e2e-9fb1-29275c733661,1.63719E+12
11498,81955fed-f331-4d80-a8dc-57ef7d5ed2c0.binning_data.json,6254387,6000,24,37:54.3,com.sec.android.app.shealth,30:48.4,81955fed-f331-4d80-a8dc-57ef7d5ed2c0.source_info.json,1.4073431,8802.07,459.05,11474,VfS0qUERdZ,com.sec.android.app.shealth,0,81955fed-f331-4d80-a8dc-57ef7d5ed2c0.achievement.json,81955fed-f331-4d80-a8dc-57ef7d5ed2c0,1.63737E+12
2937,a9fefa03-9d19-4012-a251-17484d513c65.binning_data.json,1533004,6000,7,36:14.9,com.sec.android.app.shealth,55:32.5,a9fefa03-9d19-4012-a251-17484d513c65.source_info.json,1.4912151,2286.04,116.28,2930,VfS0qUERdZ,com.sec.android.app.shealth,0,a9fefa03-9d19-4012-a251-17484d513c65.achievement.json,a9fefa03-9d19-4012-a251-17484d513c65,1.63754E+12
2392,5071a0f6-54d8-484a-8902-b96d5ce15e39.binning_data.json,1235471,6000,21,55:47.3,com.sec.android.app.shealth,16:45.7,5071a0f6-54d8-484a-8902-b96d5ce15e39.source_info.json,1.527659,1887.38,95.26,2371,VfS0qUERdZ,com.sec.android.app.shealth,0,5071a0f6-54d8-484a-8902-b96d5ce15e39.achievement.json,5071a0f6-54d8-484a-8902-b96d5ce15e39,1.63745E+12
