com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
0.815305,com.sec.android.app.shealth,89,,32400000,2021. 07. 05. 오전 10:40:00,2.818257,m5awt1XVZi,,2021. 07. 05. 오전 10:41:00,16254492-0000-0000-0000-254492000000,50.838909,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.106217,com.sec.android.app.shealth,89,,32400000,2021. 07. 05. 오전 10:41:00,3.239713,m5awt1XVZi,,2021. 07. 05. 오전 10:42:00,16254492-0000-0000-0000-254492600000,66.071907,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.803709,com.sec.android.app.shealth,48,,32400000,2021. 07. 05. 오전 10:42:00,2.028550,m5awt1XVZi,,2021. 07. 05. 오전 10:43:00,16254493-0000-0000-0000-254493200000,36.200317,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.235081,com.sec.android.app.shealth,107,,32400000,2021. 07. 05. 오전 10:43:00,4.018697,m5awt1XVZi,,2021. 07. 05. 오전 10:44:00,16254493-0000-0000-0000-254493800000,84.567177,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.144943,com.sec.android.app.shealth,103,,32400000,2021. 07. 05. 오전 10:44:00,3.313970,m5awt1XVZi,,2021. 07. 05. 오전 10:45:00,16254494-0000-0000-0000-254494400000,68.369164,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.703790,com.sec.android.app.shealth,60,,32400000,2021. 07. 05. 오전 10:45:00,2.258901,m5awt1XVZi,,2021. 07. 05. 오전 10:46:00,16254495-0000-0000-0000-254495000000,38.343105,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.662150,com.sec.android.app.shealth,63,,32400000,2021. 07. 05. 오전 10:46:00,1.740562,m5awt1XVZi,,2021. 07. 05. 오전 10:47:00,16254495-0000-0000-0000-254495600000,28.956680,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.203456,com.sec.android.app.shealth,54,,32400000,2021. 07. 05. 오전 10:47:00,1.858261,m5awt1XVZi,,2021. 07. 05. 오전 10:48:00,16254496-0000-0000-0000-254496200000,38.812939,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.884688,com.sec.android.app.shealth,42,,32400000,2021. 07. 05. 오전 10:55:00,1.335899,m5awt1XVZi,,2021. 07. 05. 오전 10:56:00,16254501-0000-0000-0000-254501000000,25.310507,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.608669,com.sec.android.app.shealth,37,,32400000,2021. 07. 05. 오전 10:56:00,1.472122,m5awt1XVZi,,2021. 07. 05. 오전 10:57:00,16254501-0000-0000-0000-254501600000,23.628374,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.665219,com.sec.android.app.shealth,68,,32400000,2021. 07. 05. 오전 10:57:00,2.515833,m5awt1XVZi,,2021. 07. 05. 오전 10:58:00,16254502-0000-0000-0000-254502200000,41.883080,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.239187,com.sec.android.app.shealth,13,,32400000,2021. 07. 05. 오전 10:58:00,0.989081,m5awt1XVZi,,2021. 07. 05. 오전 10:59:00,16254502-0000-0000-0000-254502800000,9.000000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.533097,com.sec.android.app.shealth,32,,32400000,2021. 07. 05. 오전 10:59:00,1.306223,m5awt1XVZi,,2021. 07. 05. 오전 11:00:00,16254503-0000-0000-0000-254503400000,19.540001,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.293224,com.sec.android.app.shealth,18,,32400000,2021. 07. 05. 오전 11:00:00,0.968595,m5awt1XVZi,,2021. 07. 05. 오전 11:01:00,16254504-0000-0000-0000-254504000000,10.020000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.593897,com.sec.android.app.shealth,57,,32400000,2021. 07. 05. 오전 11:01:00,2.219079,m5awt1XVZi,,2021. 07. 05. 오전 11:02:00,16254504-0000-0000-0000-254504600000,34.910000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.518237,com.sec.android.app.shealth,43,,32400000,2021. 07. 05. 오전 11:02:00,2.004859,m5awt1XVZi,,2021. 07. 05. 오전 11:03:00,16254505-0000-0000-0000-254505200000,29.041212,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.626833,com.sec.android.app.shealth,49,,32400000,2021. 07. 05. 오전 11:03:00,1.769868,m5awt1XVZi,,2021. 07. 05. 오전 11:04:00,16254505-0000-0000-0000-254505800000,28.518240,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.634263,com.sec.android.app.shealth,80,,32400000,2021. 07. 05. 오전 11:04:00,2.295168,m5awt1XVZi,,2021. 07. 05. 오전 11:05:00,16254506-0000-0000-0000-254506400000,37.184612,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.849371,com.sec.android.app.shealth,63,,32400000,2021. 07. 05. 오전 11:05:00,2.607522,m5awt1XVZi,,2021. 07. 05. 오전 11:06:00,16254507-0000-0000-0000-254507000000,47.633976,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.558701,com.sec.android.app.shealth,42,,32400000,2021. 07. 05. 오전 11:06:00,1.855806,m5awt1XVZi,,2021. 07. 05. 오전 11:07:00,16254507-0000-0000-0000-254507600000,28.200001,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.641606,com.sec.android.app.shealth,51,,32400000,2021. 07. 05. 오전 11:07:00,1.910905,m5awt1XVZi,,2021. 07. 05. 오전 11:08:00,16254508-0000-0000-0000-254508200000,31.370001,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.810432,com.sec.android.app.shealth,49,,32400000,2021. 07. 05. 오전 11:08:00,1.947787,m5awt1XVZi,,2021. 07. 05. 오전 11:09:00,16254508-0000-0000-0000-254508800000,34.955776,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.558273,com.sec.android.app.shealth,29,,32400000,2021. 07. 05. 오전 11:09:00,1.298577,m5awt1XVZi,,2021. 07. 05. 오전 11:10:00,16254509-0000-0000-0000-254509400000,19.911837,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.706352,com.sec.android.app.shealth,60,,32400000,2021. 07. 05. 오전 11:10:00,2.221482,m5awt1XVZi,,2021. 07. 05. 오전 11:11:00,16254510-0000-0000-0000-254510000000,38.025497,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.650382,com.sec.android.app.shealth,26,,32400000,2021. 07. 05. 오전 11:11:00,1.042490,m5awt1XVZi,,2021. 07. 05. 오전 11:12:00,16254510-0000-0000-0000-254510600000,17.540001,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.543226,com.sec.android.app.shealth,52,,32400000,2021. 07. 05. 오전 11:12:00,1.867272,m5awt1XVZi,,2021. 07. 05. 오전 11:13:00,16254511-0000-0000-0000-254511200000,27.786873,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.480405,com.sec.android.app.shealth,40,,32400000,2021. 07. 05. 오전 11:13:00,1.936004,m5awt1XVZi,,2021. 07. 05. 오전 11:14:00,16254511-0000-0000-0000-254511800000,26.949356,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.488130,com.sec.android.app.shealth,42,,32400000,2021. 07. 05. 오전 11:14:00,1.915240,m5awt1XVZi,,2021. 07. 05. 오전 11:15:00,16254512-0000-0000-0000-254512400000,26.978165,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.615155,com.sec.android.app.shealth,28,,32400000,2021. 07. 05. 오전 11:15:00,1.051674,m5awt1XVZi,,2021. 07. 05. 오전 11:16:00,16254513-0000-0000-0000-254513000000,17.209005,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.224933,com.sec.android.app.shealth,10,,32400000,2021. 07. 05. 오전 11:16:00,0.735523,m5awt1XVZi,,2021. 07. 05. 오전 11:17:00,16254513-0000-0000-0000-254513600000,6.401628,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.662109,com.sec.android.app.shealth,52,,32400000,2021. 07. 05. 오전 11:17:00,1.942890,m5awt1XVZi,,2021. 07. 05. 오전 11:18:00,16254514-0000-0000-0000-254514200000,32.252491,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.653425,com.sec.android.app.shealth,57,,32400000,2021. 07. 05. 오전 11:18:00,2.291095,m5awt1XVZi,,2021. 07. 05. 오전 11:19:00,16254514-0000-0000-0000-254514800000,37.649242,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.716639,com.sec.android.app.shealth,48,,32400000,2021. 07. 05. 오전 11:19:00,1.689964,m5awt1XVZi,,2021. 07. 05. 오전 11:20:00,16254515-0000-0000-0000-254515400000,28.833612,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.866067,com.sec.android.app.shealth,65,,32400000,2021. 07. 05. 오전 11:20:00,2.355275,m5awt1XVZi,,2021. 07. 05. 오전 11:21:00,16254516-0000-0000-0000-254516000000,44.006607,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.755316,com.sec.android.app.shealth,26,,32400000,2021. 07. 05. 오전 11:21:00,1.087652,m5awt1XVZi,,2021. 07. 05. 오전 11:22:00,16254516-0000-0000-0000-254516600000,18.900000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.510807,com.sec.android.app.shealth,45,,32400000,2021. 07. 05. 오전 11:22:00,1.884657,m5awt1XVZi,,2021. 07. 05. 오전 11:23:00,16254517-0000-0000-0000-254517200000,27.400000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.248331,com.sec.android.app.shealth,16,,32400000,2021. 07. 05. 오전 11:23:00,0.864931,m5awt1XVZi,,2021. 07. 05. 오전 11:24:00,16254517-0000-0000-0000-254517800000,8.160000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.397617,com.sec.android.app.shealth,8,,32400000,2021. 07. 05. 오전 11:24:00,0.446332,m5awt1XVZi,,2021. 07. 05. 오전 11:25:00,16254518-0000-0000-0000-254518400000,5.840000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.657764,com.sec.android.app.shealth,35,,32400000,2021. 07. 05. 오전 11:25:00,1.250405,m5awt1XVZi,,2021. 07. 05. 오전 11:26:00,16254519-0000-0000-0000-254519000000,20.513060,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.591185,com.sec.android.app.shealth,51,,32400000,2021. 07. 05. 오전 11:26:00,1.794076,m5awt1XVZi,,2021. 07. 05. 오전 11:27:00,16254519-0000-0000-0000-254519600000,28.291239,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.740613,com.sec.android.app.shealth,15,,32400000,2021. 07. 05. 오전 11:27:00,0.516339,m5awt1XVZi,,2021. 07. 05. 오전 11:28:00,16254520-0000-0000-0000-254520200000,9.267635,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.824089,com.sec.android.app.shealth,51,,32400000,2021. 07. 05. 오전 11:28:00,1.829649,m5awt1XVZi,,2021. 07. 05. 오전 11:29:00,16254520-0000-0000-0000-254520800000,33.439999,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.560411,com.sec.android.app.shealth,33,,32400000,2021. 07. 05. 오전 11:29:00,1.449696,m5awt1XVZi,,2021. 07. 05. 오전 11:30:00,16254521-0000-0000-0000-254521400000,22.379999,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.092800,com.sec.android.app.shealth,3,,32400000,2021. 07. 05. 오전 11:30:00,0.505409,m5awt1XVZi,,2021. 07. 05. 오전 11:31:00,16254522-0000-0000-0000-254522000000,2.160000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.225204,com.sec.android.app.shealth,14,,32400000,2021. 07. 05. 오전 11:32:00,0.972267,m5awt1XVZi,,2021. 07. 05. 오전 11:33:00,16254523-0000-0000-0000-254523200000,8.556412,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.370682,com.sec.android.app.shealth,30,,32400000,2021. 07. 05. 오전 11:33:00,1.519269,m5awt1XVZi,,2021. 07. 05. 오전 11:34:00,16254523-0000-0000-0000-254523800000,18.333588,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.816121,com.sec.android.app.shealth,90,,32400000,2021. 07. 05. 오전 11:35:00,3.001830,m5awt1XVZi,,2021. 07. 05. 오전 11:36:00,16254525-0000-0000-0000-254525000000,54.199829,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.981619,com.sec.android.app.shealth,102,,32400000,2021. 07. 05. 오전 11:36:00,3.051658,m5awt1XVZi,,2021. 07. 05. 오전 11:37:00,16254525-0000-0000-0000-254525600000,59.378609,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.706653,com.sec.android.app.shealth,72,,32400000,2021. 07. 05. 오전 11:37:00,2.012379,m5awt1XVZi,,2021. 07. 05. 오전 11:38:00,16254526-0000-0000-0000-254526200000,34.248100,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.677809,com.sec.android.app.shealth,54,,32400000,2021. 07. 05. 오전 11:38:00,2.295280,m5awt1XVZi,,2021. 07. 05. 오전 11:39:00,16254526-0000-0000-0000-254526800000,38.354336,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.963818,com.sec.android.app.shealth,57,,32400000,2021. 07. 05. 오전 11:39:00,2.061579,m5awt1XVZi,,2021. 07. 05. 오전 11:40:00,16254527-0000-0000-0000-254527400000,40.165287,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.113684,com.sec.android.app.shealth,6,,32400000,2021. 07. 05. 오전 11:40:00,0.838164,m5awt1XVZi,,2021. 07. 05. 오전 11:41:00,16254528-0000-0000-0000-254528000000,4.260375,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.703555,com.sec.android.app.shealth,48,,32400000,2021. 07. 05. 오전 11:41:00,1.714778,m5awt1XVZi,,2021. 07. 05. 오전 11:42:00,16254528-0000-0000-0000-254528600000,28.978106,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.883855,com.sec.android.app.shealth,85,,32400000,2021. 07. 05. 오전 11:42:00,2.765651,m5awt1XVZi,,2021. 07. 05. 오전 11:43:00,16254529-0000-0000-0000-254529200000,52.098049,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.080215,com.sec.android.app.shealth,100,,32400000,2021. 07. 05. 오전 11:43:00,3.189854,m5awt1XVZi,,2021. 07. 05. 오전 11:44:00,16254529-0000-0000-0000-254529800000,64.759407,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.287675,com.sec.android.app.shealth,109,,32400000,2021. 07. 05. 오전 11:44:00,3.587659,m5awt1XVZi,,2021. 07. 05. 오전 11:45:00,16254530-0000-0000-0000-254530400000,77.214272,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.694589,com.sec.android.app.shealth,73,,32400000,2021. 07. 05. 오전 11:45:00,1.952027,m5awt1XVZi,,2021. 07. 05. 오전 11:46:00,16254531-0000-0000-0000-254531000000,32.716305,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.308416,com.sec.android.app.shealth,23,,32400000,2021. 07. 05. 오전 11:50:00,1.043347,m5awt1XVZi,,2021. 07. 05. 오전 11:51:00,16254534-0000-0000-0000-254534000000,11.369074,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.090293,com.sec.android.app.shealth,107,,32400000,2021. 07. 05. 오전 11:51:00,3.209178,m5awt1XVZi,,2021. 07. 05. 오전 11:52:00,16254534-0000-0000-0000-254534600000,65.333984,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.313040,com.sec.android.app.shealth,115,,32400000,2021. 07. 05. 오전 11:52:00,3.697927,m5awt1XVZi,,2021. 07. 05. 오전 11:53:00,16254535-0000-0000-0000-254535200000,78.935188,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.139750,com.sec.android.app.shealth,119,,32400000,2021. 07. 05. 오전 11:53:00,3.360012,m5awt1XVZi,,2021. 07. 05. 오전 11:54:00,16254535-0000-0000-0000-254535800000,68.484642,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.264357,com.sec.android.app.shealth,118,,32400000,2021. 07. 05. 오전 11:54:00,3.542946,m5awt1XVZi,,2021. 07. 05. 오전 11:55:00,16254536-0000-0000-0000-254536400000,75.609772,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.392931,com.sec.android.app.shealth,118,,32400000,2021. 07. 05. 오전 11:55:00,3.853716,m5awt1XVZi,,2021. 07. 05. 오전 11:56:00,16254537-0000-0000-0000-254537000000,83.852844,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.190104,com.sec.android.app.shealth,91,,32400000,2021. 07. 05. 오전 11:56:00,3.342929,m5awt1XVZi,,2021. 07. 05. 오전 11:57:00,16254537-0000-0000-0000-254537600000,70.168854,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.690267,com.sec.android.app.shealth,59,,32400000,2021. 07. 05. 오전 11:57:00,2.276560,m5awt1XVZi,,2021. 07. 05. 오전 11:58:00,16254538-0000-0000-0000-254538200000,38.358337,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.565355,com.sec.android.app.shealth,39,,32400000,2021. 07. 05. 오전 11:58:00,1.418631,m5awt1XVZi,,2021. 07. 05. 오전 11:59:00,16254538-0000-0000-0000-254538800000,21.586843,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.587768,com.sec.android.app.shealth,15,,32400000,2021. 07. 05. 오전 11:59:00,0.570912,m5awt1XVZi,,2021. 07. 05. 오후 12:00:00,16254539-0000-0000-0000-254539400000,9.340000,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.647451,com.sec.android.app.shealth,47,,32400000,2021. 07. 05. 오후 12:01:00,1.680021,m5awt1XVZi,,2021. 07. 05. 오후 12:02:00,16254540-0000-0000-0000-254540600000,27.370001,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.682804,com.sec.android.app.shealth,64,,32400000,2021. 07. 05. 오후 12:02:00,2.304370,m5awt1XVZi,,2021. 07. 05. 오후 12:03:00,16254541-0000-0000-0000-254541200000,38.553246,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.614521,com.sec.android.app.shealth,32,,32400000,2021. 07. 05. 오후 12:03:00,1.051117,m5awt1XVZi,,2021. 07. 05. 오후 12:04:00,16254541-0000-0000-0000-254541800000,17.115677,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.510352,com.sec.android.app.shealth,32,,32400000,2021. 07. 05. 오후 12:04:00,1.208523,m5awt1XVZi,,2021. 07. 05. 오후 12:05:00,16254542-0000-0000-0000-254542400000,17.659405,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.640085,com.sec.android.app.shealth,65,,32400000,2021. 07. 05. 오후 12:05:00,2.345904,m5awt1XVZi,,2021. 07. 05. 오후 12:06:00,16254543-0000-0000-0000-254543000000,38.171276,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.138701,com.sec.android.app.shealth,109,,32400000,2021. 07. 05. 오후 12:06:00,3.357968,m5awt1XVZi,,2021. 07. 05. 오후 12:07:00,16254543-0000-0000-0000-254543600000,69.412506,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.046332,com.sec.android.app.shealth,105,,32400000,2021. 07. 05. 오후 12:07:00,3.177848,m5awt1XVZi,,2021. 07. 05. 오후 12:08:00,16254544-0000-0000-0000-254544200000,62.888168,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.119146,com.sec.android.app.shealth,108,,32400000,2021. 07. 05. 오후 12:08:00,3.264505,m5awt1XVZi,,2021. 07. 05. 오후 12:09:00,16254544-0000-0000-0000-254544800000,66.922714,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.076559,com.sec.android.app.shealth,107,,32400000,2021. 07. 05. 오후 12:09:00,3.182843,m5awt1XVZi,,2021. 07. 05. 오후 12:10:00,16254545-0000-0000-0000-254545400000,63.928680,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.185864,com.sec.android.app.shealth,111,,32400000,2021. 07. 05. 오후 12:10:00,3.449935,m5awt1XVZi,,2021. 07. 05. 오후 12:11:00,16254546-0000-0000-0000-254546000000,71.782822,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.905623,com.sec.android.app.shealth,94,,32400000,2021. 07. 05. 오후 12:11:00,2.903465,m5awt1XVZi,,2021. 07. 05. 오후 12:12:00,16254546-0000-0000-0000-254546600000,54.520798,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.617044,com.sec.android.app.shealth,60,,32400000,2021. 07. 05. 오후 12:12:00,2.262712,m5awt1XVZi,,2021. 07. 05. 오후 12:13:00,16254547-0000-0000-0000-254547200000,36.195881,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.187732,com.sec.android.app.shealth,77,,32400000,2021. 07. 05. 오후 12:13:00,2.475064,m5awt1XVZi,,2021. 07. 05. 오후 12:14:00,16254547-0000-0000-0000-254547800000,52.250893,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.856677,com.sec.android.app.shealth,86,,32400000,2021. 07. 05. 오후 12:14:00,2.808020,m5awt1XVZi,,2021. 07. 05. 오후 12:15:00,16254548-0000-0000-0000-254548400000,51.498779,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.675204,com.sec.android.app.shealth,69,,32400000,2021. 07. 05. 오후 12:15:00,2.413246,m5awt1XVZi,,2021. 07. 05. 오후 12:16:00,16254549-0000-0000-0000-254549000000,39.954674,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.906847,com.sec.android.app.shealth,90,,32400000,2021. 07. 05. 오후 12:16:00,2.712127,m5awt1XVZi,,2021. 07. 05. 오후 12:17:00,16254549-0000-0000-0000-254549600000,51.531357,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.999857,com.sec.android.app.shealth,100,,32400000,2021. 07. 05. 오후 12:17:00,3.087221,m5awt1XVZi,,2021. 07. 05. 오후 12:18:00,16254550-0000-0000-0000-254550200000,60.065983,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.098887,com.sec.android.app.shealth,109,,32400000,2021. 07. 05. 오후 12:18:00,3.280330,m5awt1XVZi,,2021. 07. 05. 오후 12:19:00,16254550-0000-0000-0000-254550800000,66.292549,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.127349,com.sec.android.app.shealth,93,,32400000,2021. 07. 05. 오후 12:19:00,2.779859,m5awt1XVZi,,2021. 07. 05. 오후 12:20:00,16254551-0000-0000-0000-254551400000,57.133537,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.992094,com.sec.android.app.shealth,67,,32400000,2021. 07. 05. 오후 12:20:00,2.150458,m5awt1XVZi,,2021. 07. 05. 오후 12:21:00,16254552-0000-0000-0000-254552000000,42.621056,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.944314,com.sec.android.app.shealth,52,,32400000,2021. 07. 05. 오후 12:26:00,2.035590,m5awt1XVZi,,2021. 07. 05. 오후 12:27:00,16254555-0000-0000-0000-254555600000,39.093121,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.785483,com.sec.android.app.shealth,49,,32400000,2021. 07. 05. 오후 12:27:00,2.001894,m5awt1XVZi,,2021. 07. 05. 오후 12:28:00,16254556-0000-0000-0000-254556200000,36.127190,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.746055,com.sec.android.app.shealth,68,,32400000,2021. 07. 05. 오후 12:28:00,2.246667,m5awt1XVZi,,2021. 07. 05. 오후 12:29:00,16254556-0000-0000-0000-254556800000,38.986172,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.131951,com.sec.android.app.shealth,101,,32400000,2021. 07. 05. 오후 12:29:00,2.954577,m5awt1XVZi,,2021. 07. 05. 오후 12:30:00,16254557-0000-0000-0000-254557400000,60.361008,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.984256,com.sec.android.app.shealth,67,,32400000,2021. 07. 05. 오후 12:30:00,3.005853,m5awt1XVZi,,2021. 07. 05. 오후 12:31:00,16254558-0000-0000-0000-254558000000,58.503937,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.679880,com.sec.android.app.shealth,77,,32400000,2021. 07. 05. 오후 12:31:00,2.257995,m5awt1XVZi,,2021. 07. 05. 오후 12:32:00,16254558-0000-0000-0000-254558600000,37.648834,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.953341,com.sec.android.app.shealth,111,,32400000,2021. 07. 05. 오후 12:32:00,2.996514,m5awt1XVZi,,2021. 07. 05. 오후 12:33:00,16254559-0000-0000-0000-254559200000,57.646996,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.929528,com.sec.android.app.shealth,105,,32400000,2021. 07. 05. 오후 12:33:00,2.900912,m5awt1XVZi,,2021. 07. 05. 오후 12:34:00,16254559-0000-0000-0000-254559800000,55.698425,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
0.900786,com.sec.android.app.shealth,114,,32400000,2021. 07. 05. 오후 12:34:00,2.845799,m5awt1XVZi,,2021. 07. 05. 오후 12:35:00,16254560-0000-0000-0000-254560400000,53.967846,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
1.100949,com.sec.android.app.shealth,111,,32400000,2021. 07. 05. 오후 12:35:00,3.284350,m5awt1XVZi,,2021. 07. 05. 오후 12:36:00,16254561-0000-0000-0000-254561000000,66.268425,2021. 07. 05. 오후 3:32:24,2021. 07. 05. 오후 3:32:24,
