pkg_name,heart_beat_count,time_offset,binning_data,max,heart_rate,comment,start_date,start_time,deviceuuid,custom,end_time,datauuid,create_time,update_time,min
com.sec.android.app.shealth,1,32400000,,96.000000,55.000000,,2021-07-13,4:30:59,jj7jIQhOji,,2021. 07. 13. 오전 4:30:59,8dd69368-a848-e3b2-0955-fcb73eb43a59,2021. 07. 13. 오전 4:30:59,2021. 07. 13. 오전 4:30:59,52.000000
com.sec.android.app.shealth,1,32400000,,96.000000,55.000000,,2021-07-13,5:00:59,jj7jIQhOji,,2021. 07. 13. 오전 5:00:59,1f7c0a96-ff64-aeac-a887-d5c069185b54,2021. 07. 13. 오전 5:00:59,2021. 07. 13. 오전 5:00:59,52.000000
com.sec.android.app.shealth,1,32400000,,96.000000,55.000000,,2021-07-13,5:30:59,jj7jIQhOji,,2021. 07. 13. 오전 5:30:59,61148201-dc01-1e0d-036b-aa71e3143b24,2021. 07. 13. 오전 5:30:59,2021. 07. 13. 오전 5:30:59,52.000000
com.sec.android.app.shealth,1,32400000,,96.000000,56.000000,,2021-07-13,6:30:59,jj7jIQhOji,,2021. 07. 13. 오전 6:30:59,9af69738-bfe6-2034-5578-ffcfc24a738c,2021. 07. 13. 오전 6:30:59,2021. 07. 13. 오전 6:30:59,52.000000
com.sec.android.app.shealth,1,32400000,,96.000000,58.000000,,2021-07-13,7:00:59,jj7jIQhOji,,2021. 07. 13. 오전 7:00:59,fde40766-0e07-6641-87e7-a273fe6bc33d,2021. 07. 13. 오전 7:00:59,2021. 07. 13. 오전 7:00:59,52.000000
com.sec.android.app.shealth,1,32400000,,99.000000,99.000000,,2021-07-13,9:30:59,jj7jIQhOji,,2021. 07. 13. 오전 9:30:59,c64a812d-c4f8-9c4f-db1a-273210e537d4,2021. 07. 13. 오전 9:30:59,2021. 07. 13. 오전 9:30:59,52.000000
com.sec.android.app.shealth,1,32400000,,127.000000,78.000000,,2021-07-13,13:00:59,jj7jIQhOji,,2021. 07. 13. 오후 1:00:59,89e94035-8ce5-cb30-279f-f03af12cab65,2021. 07. 13. 오후 1:00:59,2021. 07. 13. 오후 1:00:59,52.000000
com.sec.android.app.shealth,1,32400000,,127.000000,68.000000,,2021-07-13,15:30:59,jj7jIQhOji,,2021. 07. 13. 오후 3:30:59,eac7f69b-4af5-e342-2aca-29f271d43803,2021. 07. 13. 오후 3:30:59,2021. 07. 13. 오후 3:30:59,52.000000
com.sec.android.app.shealth,1,32400000,,127.000000,100.000000,,2021-07-13,16:00:59,jj7jIQhOji,,2021. 07. 13. 오후 4:00:59,ef290408-71e8-59de-d39a-3e5300648296,2021. 07. 13. 오후 4:00:59,2021. 07. 13. 오후 4:00:59,52.000000
com.sec.android.app.shealth,1,32400000,08042129-3b78-57b4-a307-0f20ab0ccf98.binning_data,127.000000,103.000000,,2021-07-13,10:00:00,jj7jIQhOji,,2021. 07. 13. 오전 10:23:46,08042129-3b78-57b4-a307-0f20ab0ccf98,2021. 07. 13. 오전 10:23:46,2021. 07. 13. 오전 10:23:46,90.000000
