,duration,walk_step,start_date,start_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.end_time
5583,,7,2021-11-25 ,01:20:00.000,0.09375,5.625,0.24249268,2021-11-25 01:20:59.000
5584,,27,2021-11-25 ,01:21:00.000,0.36041668,21.625,0.9334717,2021-11-25 01:21:59.000
5585,,29,2021-11-25 ,01:23:00.000,0.38901368,23.34082,0.9957886,2021-11-25 01:23:59.000
5586,,12,2021-11-25 ,01:27:00.000,0.15213217,9.12793,0.42236328,2021-11-25 01:27:59.000
5587,,33,2021-11-25 ,01:31:00.000,0.42263997,25.358398,1.1575317,2021-11-25 01:31:59.000
5588,,7,2021-11-25 ,01:32:00.000,0.08841146,5.3046875,0.24639893,2021-11-25 01:32:59.000
5589,,29,2021-11-25 ,01:34:00.000,0.37333983,22.40039,1.0192261,2021-11-25 01:34:59.000
5590,,17,2021-11-25 ,02:02:00.000,0.22605795,13.563477,0.5810547,2021-11-25 02:02:59.000
5591,,6,2021-11-25 ,02:03:00.000,0.07763672,4.658203,0.21002197,2021-11-25 02:03:59.000
5592,,8,2021-11-25 ,02:12:00.000,0.10473633,6.2841797,0.28076172,2021-11-25 02:12:59.000
5593,,7,2021-11-25 ,02:15:00.000,0.08959961,5.3759766,0.24749756,2021-11-25 02:15:59.000
5594,,13,2021-11-25 ,02:27:00.000,0.17246094,10.347656,0.4512329,2021-11-25 02:27:59.000
5595,,10,2021-11-25 ,02:33:00.000,0.13523763,8.114258,0.34576416,2021-11-25 02:33:59.000
5596,,15,2021-11-25 ,02:47:00.000,0.20152995,12.091797,0.5083008,2021-11-25 02:47:59.000
5597,,7,2021-11-25 ,02:48:00.000,0.091780595,5.506836,0.2434082,2021-11-25 02:48:59.000
5598,,11,2021-11-25 ,02:51:00.000,0.14098307,8.458984,0.3867798,2021-11-25 02:51:59.000
5599,,18,2021-11-25 ,02:52:00.000,0.24226888,14.536133,0.6164551,2021-11-25 02:52:59.000
5600,,14,2021-11-25 ,02:53:00.000,0.17877604,10.7265625,0.49243164,2021-11-25 02:53:59.000
5601,,30,2021-11-25 ,02:54:00.000,0.36967772,22.180664,1.0718384,2021-11-25 02:54:59.000
5602,,20,2021-11-25 ,02:56:00.000,0.2574056,15.444336,0.6991577,2021-11-25 02:56:59.000
5603,,19,2021-11-25 ,02:58:00.000,0.25060222,15.036133,0.65478516,2021-11-25 02:58:59.000
5604,,10,2021-11-25 ,03:06:00.000,0.12776692,7.6660156,0.35083008,2021-11-25 03:06:59.000
5605,,7,2021-11-25 ,03:07:00.000,0.09288737,5.573242,0.24304199,2021-11-25 03:07:59.000
5606,,10,2021-11-25 ,03:12:00.000,0.13183594,7.9101562,0.3484497,2021-11-25 03:12:59.000
5607,,6,2021-11-25 ,03:15:00.000,0.077539064,4.6523438,0.2098999,2021-11-25 03:15:59.000
5608,,10,2021-11-25 ,03:17:00.000,0.13354492,8.012695,0.34777832,2021-11-25 03:17:59.000
5609,,63,2021-11-25 ,03:19:00.000,0.82285154,49.371094,2.2022095,2021-11-25 03:19:59.000
5610,,10,2021-11-25 ,03:22:00.000,0.1258789,7.5527344,0.35247803,2021-11-25 03:22:59.000
5611,,16,2021-11-25 ,03:26:00.000,0.20188802,12.113281,0.5656128,2021-11-25 03:26:59.000
5612,,15,2021-11-25 ,03:27:00.000,0.20227864,12.136719,0.5187988,2021-11-25 03:27:59.000
5613,,10,2021-11-25 ,03:28:00.000,0.12796225,7.6777344,0.35113525,2021-11-25 03:28:59.000
5614,,17,2021-11-25 ,03:30:00.000,0.22246094,13.347656,0.5909424,2021-11-25 03:30:59.000
5615,,6,2021-11-25 ,03:33:00.000,0.07705078,4.623047,0.21118164,2021-11-25 03:33:59.000
5616,,18,2021-11-25 ,03:34:00.000,0.22950846,13.770508,0.63513184,2021-11-25 03:34:59.000
5617,,16,2021-11-25 ,03:35:00.000,0.21505533,12.90332,0.5513916,2021-11-25 03:35:59.000
5618,,8,2021-11-25 ,03:37:00.000,0.103320315,6.1992188,0.2803955,2021-11-25 03:37:59.000
5619,,6,2021-11-25 ,03:41:00.000,0.08126628,4.8759766,0.20678711,2021-11-25 03:41:59.000
5620,,8,2021-11-25 ,03:42:00.000,0.10551758,6.3310547,0.27563477,2021-11-25 03:42:59.000
5621,,8,2021-11-25 ,03:58:00.000,0.10322265,6.1933594,0.28076172,2021-11-25 03:58:59.000
5622,,32,2021-11-25 ,03:59:00.000,0.41809896,25.085938,1.1170654,2021-11-25 03:59:59.000
5623,,12,2021-11-25 ,04:00:00.000,0.16031902,9.619141,0.4138794,2021-11-25 04:00:59.000
5624,,29,2021-11-25 ,04:01:00.000,0.37620443,22.572266,1.0125732,2021-11-25 04:01:59.000
5625,,20,2021-11-25 ,04:02:00.000,0.26687825,16.012695,0.69415283,2021-11-25 04:02:59.000
5626,,16,2021-11-25 ,04:03:00.000,0.21214193,12.728516,0.5518799,2021-11-25 04:03:59.000
5627,,28,2021-11-25 ,04:04:00.000,0.37244466,22.34668,0.97198486,2021-11-25 04:04:59.000
5628,,6,2021-11-25 ,04:07:00.000,0.078483075,4.7089844,0.20837402,2021-11-25 04:07:59.000
5629,,6,2021-11-25 ,04:10:00.000,0.076220706,4.573242,0.21252441,2021-11-25 04:10:59.000
5630,,18,2021-11-25 ,04:11:00.000,0.23377278,14.026367,0.62957764,2021-11-25 04:11:59.000
5631,,10,2021-11-25 ,04:12:00.000,0.1264974,7.5898438,0.35559082,2021-11-25 04:12:59.000
5632,,12,2021-11-25 ,04:13:00.000,0.16035156,9.621094,0.41674805,2021-11-25 04:13:59.000
5633,,35,2021-11-25 ,04:21:00.000,0.44305012,26.583008,1.2338867,2021-11-25 04:21:59.000
5634,,33,2021-11-25 ,04:22:00.000,0.43896484,26.33789,1.1418457,2021-11-25 04:22:59.000
5635,,21,2021-11-25 ,04:28:00.000,0.26876628,16.125977,0.7368164,2021-11-25 04:28:59.000
5636,,10,2021-11-25 ,04:31:00.000,0.1285319,7.711914,0.3496704,2021-11-25 04:31:59.000
5637,,7,2021-11-25 ,04:32:00.000,0.091552734,5.493164,0.24298096,2021-11-25 04:32:59.000
5638,,15,2021-11-25 ,04:40:00.000,0.18868814,11.321289,0.5296631,2021-11-25 04:40:59.000
5639,,22,2021-11-25 ,04:41:00.000,0.28385416,17.03125,0.77227783,2021-11-25 04:41:59.000
5640,,38,2021-11-25 ,04:43:00.000,0.4813802,28.882812,1.3369751,2021-11-25 04:43:59.000
5641,,15,2021-11-25 ,04:44:00.000,0.19039713,11.423828,0.5288086,2021-11-25 04:44:59.000
5642,,6,2021-11-25 ,04:48:00.000,0.0730306,4.381836,0.21618652,2021-11-25 04:48:59.000
5643,,12,2021-11-25 ,04:52:00.000,0.14554037,8.732422,0.43237305,2021-11-25 04:52:59.000
5644,,24,2021-11-25 ,04:54:00.000,0.30825195,18.495117,0.84539795,2021-11-25 04:54:59.000
5645,,14,2021-11-25 ,04:55:00.000,0.17843424,10.706055,0.49066162,2021-11-25 04:55:59.000
5646,,19,2021-11-25 ,04:58:00.000,0.22830404,13.698242,0.69091797,2021-11-25 04:58:59.000
5647,,34,2021-11-25 ,04:59:00.000,0.44750977,26.850586,1.1814575,2021-11-25 04:59:59.000
5648,,6,2021-11-25 ,05:02:00.000,0.08111979,4.8671875,0.20355225,2021-11-25 05:02:59.000
5649,,18,2021-11-25 ,05:03:00.000,0.22496745,13.498047,0.6357422,2021-11-25 05:03:59.000
5650,,10,2021-11-25 ,05:04:00.000,0.13074544,7.8447266,0.3477173,2021-11-25 05:04:59.000
5651,,6,2021-11-25 ,05:08:00.000,0.08019206,4.8115234,0.2078247,2021-11-25 05:08:59.000
5652,,12,2021-11-25 ,05:10:00.000,0.14978841,8.987305,0.42504883,2021-11-25 05:10:59.000
5653,15459.0,21,2021-11-25 ,05:15:00.000,0.9722222,15.03,0.79,2021-11-25 05:16:00.000
5654,,17,2021-11-25 ,05:15:00.000,0.21879883,13.12793,0.5963135,2021-11-25 05:15:59.000
5655,,36,2021-11-25 ,05:20:00.000,0.4700521,28.203125,1.258606,2021-11-25 05:20:59.000
5656,,15,2021-11-25 ,05:21:00.000,0.202181,12.130859,0.51989746,2021-11-25 05:21:59.000
5657,,7,2021-11-25 ,05:25:00.000,0.08730469,5.2382812,0.24938965,2021-11-25 05:25:59.000
5658,,13,2021-11-25 ,05:26:00.000,0.16992188,10.1953125,0.45214844,2021-11-25 05:26:59.000
5659,,12,2021-11-25 ,05:27:00.000,0.15678711,9.407227,0.4179077,2021-11-25 05:27:59.000
5660,,6,2021-11-25 ,05:28:00.000,0.07900391,4.7402344,0.2088623,2021-11-25 05:28:59.000
5661,,1,2021-11-25 ,05:29:00.000,0.013248698,0.7949219,0.034729004,2021-11-25 05:29:59.000
5662,,10,2021-11-25 ,05:32:00.000,0.1226237,7.357422,0.35760498,2021-11-25 05:32:59.000
5663,8916.0,13,2021-11-25 ,05:32:00.000,1.0576261,9.43,0.44,2021-11-25 05:33:00.000
5664,,8,2021-11-25 ,05:35:00.000,0.10369466,6.2216797,0.2788086,2021-11-25 05:35:59.000
5665,,28,2021-11-25 ,05:36:00.000,0.35878906,21.527344,0.97924805,2021-11-25 05:36:59.000
5666,17418.0,33,2021-11-25 ,05:36:00.000,1.4444443,25.16,1.1,2021-11-25 05:37:00.000
5667,,20,2021-11-25 ,05:41:00.000,0.25753582,15.452148,0.70166016,2021-11-25 05:41:59.000
5668,25208.0,40,2021-11-25 ,05:41:00.000,1.1666666,29.41,1.57,2021-11-25 05:42:00.000
5669,,6,2021-11-25 ,05:42:00.000,0.07944336,4.7666016,0.20819092,2021-11-25 05:42:59.000
5670,,34,2021-11-25 ,05:43:00.000,0.43974608,26.384766,1.1879883,2021-11-25 05:43:59.000
5671,21199.0,35,2021-11-25 ,05:43:00.000,1.2222222,25.91,1.32,2021-11-25 05:44:00.000
5672,,10,2021-11-25 ,05:44:00.000,0.13260092,7.9560547,0.34509277,2021-11-25 05:44:59.000
5673,,13,2021-11-25 ,05:49:00.000,0.16344401,9.806641,0.4625244,2021-11-25 05:49:59.000
5674,,26,2021-11-25 ,05:50:00.000,0.3958659,23.751953,1.1644287,2021-11-25 05:50:59.000
5675,,12,2021-11-25 ,05:51:00.000,0.15136719,9.082031,0.42614746,2021-11-25 05:51:59.000
5676,,11,2021-11-25 ,05:56:00.000,0.1383138,8.298828,0.38909912,2021-11-25 05:56:59.000
5677,,12,2021-11-25 ,06:11:00.000,0.1480306,8.881836,0.42926025,2021-11-25 06:11:59.000
5678,,46,2021-11-25 ,06:15:00.000,0.5958659,35.751953,1.6087036,2021-11-25 06:15:59.000
5679,,13,2021-11-25 ,06:18:00.000,0.16236979,9.7421875,0.46069336,2021-11-25 06:18:59.000
5680,,35,2021-11-25 ,06:19:00.000,0.44729817,26.83789,1.2330322,2021-11-25 06:19:59.000
5681,,7,2021-11-25 ,06:20:00.000,0.092903644,5.5742188,0.2420044,2021-11-25 06:20:59.000
5682,,11,2021-11-25 ,06:22:00.000,0.1452474,8.714844,0.38110352,2021-11-25 06:22:59.000
5683,,0,2021-11-25 ,06:26:00.000,0.1799642,10.797852,0.638855,2021-11-25 06:26:59.000
5684,,6,2021-11-25 ,06:28:00.000,0.07744141,4.6464844,0.20904541,2021-11-25 06:28:59.000
5685,,13,2021-11-25 ,06:33:00.000,0.17161459,10.296875,0.45043945,2021-11-25 06:33:59.000
5686,,10,2021-11-25 ,06:36:00.000,0.12766927,7.6601562,0.3515625,2021-11-25 06:36:59.000
5687,,6,2021-11-25 ,06:39:00.000,0.07555339,4.533203,0.21234131,2021-11-25 06:39:59.000
5688,,11,2021-11-25 ,06:45:00.000,0.14187826,8.512695,0.38458252,2021-11-25 06:45:59.000
5689,,14,2021-11-25 ,07:43:00.000,0.18291016,10.974609,0.4909668,2021-11-25 07:43:59.000
5690,,12,2021-11-25 ,07:48:00.000,0.15738933,9.443359,0.4185791,2021-11-25 07:48:59.000
5691,,13,2021-11-25 ,08:45:00.000,0.16414388,9.848633,0.45806885,2021-11-25 08:45:59.000
5692,,3,2021-11-25 ,08:48:00.000,0.03758138,2.2548828,0.10583496,2021-11-25 08:48:59.000
5693,,18,2021-11-25 ,08:52:00.000,0.23706055,14.223633,0.62731934,2021-11-25 08:52:59.000
5694,,37,2021-11-25 ,08:53:00.000,0.4964681,29.788086,1.2750244,2021-11-25 08:53:59.000
5695,,7,2021-11-25 ,08:54:00.000,0.08722331,5.2333984,0.25006104,2021-11-25 08:54:59.000
5696,,4,2021-11-25 ,08:55:00.000,0.052229818,3.133789,0.13916016,2021-11-25 08:55:59.000
5697,,12,2021-11-25 ,08:59:00.000,0.15369466,9.22168,0.41973877,2021-11-25 08:59:59.000
5698,,16,2021-11-25 ,09:00:00.000,0.20193686,12.116211,0.5670166,2021-11-25 09:00:59.000
5699,,24,2021-11-25 ,09:10:00.000,0.30600587,18.360352,0.84210205,2021-11-25 09:10:59.000
5700,,13,2021-11-25 ,09:11:00.000,0.16785482,10.071289,0.45672607,2021-11-25 09:11:59.000
5701,,20,2021-11-25 ,09:26:00.000,0.261263,15.675781,0.6966553,2021-11-25 09:26:59.000
5702,,14,2021-11-25 ,09:27:00.000,0.18188477,10.913086,0.48791504,2021-11-25 09:27:59.000
5703,,24,2021-11-25 ,09:31:00.000,0.3154948,18.929688,0.8339844,2021-11-25 09:31:59.000
5704,,29,2021-11-25 ,09:32:00.000,0.3881836,23.291016,0.9976196,2021-11-25 09:32:59.000
5705,,6,2021-11-25 ,09:35:00.000,0.07462565,4.477539,0.21264648,2021-11-25 09:35:59.000
5706,,6,2021-11-25 ,09:36:00.000,0.07301433,4.3808594,0.21636963,2021-11-25 09:36:59.000
5707,,7,2021-11-25 ,09:37:00.000,0.095914714,5.754883,0.23632812,2021-11-25 09:37:59.000
5708,,8,2021-11-25 ,09:38:00.000,0.101660155,6.0996094,0.28204346,2021-11-25 09:38:59.000
5709,,12,2021-11-25 ,09:39:00.000,0.149528,8.97168,0.4284668,2021-11-25 09:39:59.000
5710,,7,2021-11-25 ,09:41:00.000,0.09412435,5.647461,0.2364502,2021-11-25 09:41:59.000
5711,,9,2021-11-25 ,09:42:00.000,0.11308594,6.7851562,0.3178711,2021-11-25 09:42:59.000
5712,,3,2021-11-25 ,09:43:00.000,0.039860025,2.3916016,0.10406494,2021-11-25 09:43:59.000
5713,,17,2021-11-25 ,09:44:00.000,0.22255859,13.353516,0.5928955,2021-11-25 09:44:59.000
5714,,14,2021-11-25 ,09:45:00.000,0.18264975,10.958984,0.48693848,2021-11-25 09:45:59.000
5715,,18,2021-11-25 ,09:46:00.000,0.23172201,13.90332,0.630249,2021-11-25 09:46:59.000
5716,,11,2021-11-25 ,09:48:00.000,0.14583333,8.75,0.3817749,2021-11-25 09:48:59.000
5717,,10,2021-11-25 ,09:54:00.000,0.11901042,7.140625,0.3665161,2021-11-25 09:54:59.000
5718,,14,2021-11-25 ,09:56:00.000,0.1847819,11.086914,0.48724365,2021-11-25 09:56:59.000
5719,,7,2021-11-25 ,09:58:00.000,0.092252605,5.5351562,0.24334717,2021-11-25 09:58:59.000
5720,,17,2021-11-25 ,09:59:00.000,0.22202149,13.321289,0.59088135,2021-11-25 09:59:59.000
5721,,13,2021-11-25 ,10:00:00.000,0.15690105,9.4140625,0.47143555,2021-11-25 10:00:59.000
5722,,15,2021-11-25 ,10:02:00.000,0.18133138,10.879883,0.5420532,2021-11-25 10:02:59.000
5723,,16,2021-11-25 ,10:06:00.000,0.21069336,12.641602,0.55584717,2021-11-25 10:06:59.000
5724,,6,2021-11-25 ,10:10:00.000,0.07683919,4.6103516,0.2098999,2021-11-25 10:10:59.000
5725,,20,2021-11-25 ,10:20:00.000,0.2584961,15.509766,0.6981201,2021-11-25 10:20:59.000
5726,,13,2021-11-25 ,10:21:00.000,0.16695963,10.017578,0.45410156,2021-11-25 10:21:59.000
5727,,10,2021-11-25 ,10:32:00.000,0.12902018,7.741211,0.3508911,2021-11-25 10:32:59.000
5728,,66,2021-11-25 ,10:33:00.000,0.839502,50.370117,2.3267822,2021-11-25 10:33:59.000
5729,,16,2021-11-25 ,10:35:00.000,0.20050456,12.030273,0.5687866,2021-11-25 10:35:59.000
5730,,50,2021-11-25 ,10:36:00.000,0.64833987,38.90039,1.7456665,2021-11-25 10:36:59.000
5731,17908.0,31,2021-11-25 ,10:36:00.000,1.3055556,23.38,1.17,2021-11-25 10:37:00.000
5732,,21,2021-11-25 ,10:37:00.000,0.26271158,15.762695,0.74121094,2021-11-25 10:37:59.000
5733,11739.0,20,2021-11-25 ,10:37:00.000,1.2777778,15.0,0.8,2021-11-25 10:38:00.000
5734,,16,2021-11-25 ,10:42:00.000,0.20742187,12.4453125,0.55944824,2021-11-25 10:42:59.000
5735,,10,2021-11-25 ,10:43:00.000,0.12371419,7.4228516,0.35559082,2021-11-25 10:43:59.000
5736,,35,2021-11-25 ,10:44:00.000,0.43204752,25.922852,1.2528687,2021-11-25 10:44:59.000
5737,22011.0,30,2021-11-25 ,10:44:00.000,0.9722222,21.4,1.15,2021-11-25 10:45:00.000
5738,,9,2021-11-25 ,10:45:00.000,0.11630859,6.9785156,0.31518555,2021-11-25 10:45:59.000
5739,,16,2021-11-25 ,11:28:00.000,0.21489258,12.893555,0.55267334,2021-11-25 11:28:59.000
5740,,3,2021-11-25 ,11:29:00.000,0.039501954,2.3701172,0.10424805,2021-11-25 11:29:59.000
5741,,6,2021-11-25 ,12:22:00.000,0.07742513,4.645508,0.21002197,2021-11-25 12:22:59.000
5742,,9,2021-11-25 ,13:11:00.000,0.120279945,7.216797,0.3114624,2021-11-25 13:11:59.000
5743,,6,2021-11-25 ,14:43:00.000,0.07900391,4.7402344,0.2084961,2021-11-25 14:43:59.000
5744,,1,2021-11-25 ,14:47:00.000,0.011767578,0.7060547,0.037109375,2021-11-25 14:47:59.000
5745,,15,2021-11-25 ,19:16:00.000,0.19894205,11.936523,0.51727295,2021-11-25 19:16:59.000
5746,,4,2021-11-25 ,19:37:00.000,0.05242513,3.1455078,0.13909912,2021-11-25 19:37:59.000
5747,,6,2021-11-25 ,22:57:00.000,0.08113607,4.868164,0.20709229,2021-11-25 22:57:59.000
5748,,4,2021-11-25 ,23:12:00.000,0.05369466,3.2216797,0.13873291,2021-11-25 23:12:59.000
5749,,7,2021-11-25 ,23:58:00.000,0.08592122,5.1552734,0.25250244,2021-11-25 23:58:59.000
5750,,1,2021-11-25 ,23:59:00.000,0.013655599,0.81933594,0.03466797,2021-11-25 23:59:59.000

5751,,17,2021-11-26 ,00:04:00.000,0.22822265,13.693359,0.5872803,2021-11-26 00:04:59.000
5752,,40,2021-11-26 ,00:05:00.000,0.53222656,31.933594,1.3884888,2021-11-26 00:05:59.000
5753,,28,2021-11-26 ,00:06:00.000,0.36777344,22.066406,0.97216797,2021-11-26 00:06:59.000
5754,,2,2021-11-26 ,00:07:00.000,0.02607422,1.5644531,0.06964111,2021-11-26 00:07:59.000
5755,,18,2021-11-26 ,00:09:00.000,0.23191732,13.915039,0.63397217,2021-11-26 00:09:59.000
5756,,23,2021-11-26 ,00:14:00.000,0.30356446,18.213867,0.7993164,2021-11-26 00:14:59.000
5757,,16,2021-11-26 ,00:15:00.000,0.19661458,11.796875,0.57250977,2021-11-26 00:15:59.000
5758,,16,2021-11-26 ,00:16:00.000,0.19943033,11.96582,0.56829834,2021-11-26 00:16:59.000
5759,,61,2021-11-26 ,00:17:00.000,0.77361655,46.416992,2.1486816,2021-11-26 00:17:59.000
5760,,54,2021-11-26 ,00:18:00.000,0.6777669,40.666016,1.9030151,2021-11-26 00:18:59.000
5761,37470.0,65,2021-11-26 ,00:18:00.000,1.3095789,49.070004,2.4399989,2021-11-26 00:19:00.000
5762,60000.0,107,2021-11-26 ,00:19:00.000,1.3463333,80.78,4.2799997,2021-11-26 00:20:00.000
5763,,99,2021-11-26 ,00:19:00.000,1.247461,74.84766,3.4835205,2021-11-26 00:19:59.000
5764,,92,2021-11-26 ,00:20:00.000,1.1645019,69.87012,3.2314453,2021-11-26 00:20:59.000
5765,60000.0,106,2021-11-26 ,00:20:00.000,1.3401667,80.41,4.24,2021-11-26 00:21:00.000
5766,,104,2021-11-26 ,00:21:00.000,1.3404948,80.42969,3.63385,2021-11-26 00:21:59.000
5767,60000.0,109,2021-11-26 ,00:21:00.000,1.3783333,82.7,4.36,2021-11-26 00:22:00.000
5768,60000.0,107,2021-11-26 ,00:22:00.000,1.3523333,81.14,4.28,2021-11-26 00:23:00.000
5769,,96,2021-11-26 ,00:22:00.000,1.23278,73.9668,3.3630981,2021-11-26 00:22:59.000
5770,60000.0,108,2021-11-26 ,00:23:00.000,1.3668333,82.01,4.32,2021-11-26 00:24:00.000
5771,,102,2021-11-26 ,00:23:00.000,1.2990723,77.944336,3.5791016,2021-11-26 00:23:59.000
5772,54408.0,91,2021-11-26 ,00:24:00.000,1.25,68.01,3.64,2021-11-26 00:25:00.000
5773,,97,2021-11-26 ,00:24:00.000,1.2239095,73.43457,3.418457,2021-11-26 00:24:59.000
5774,9955.0,18,2021-11-26 ,00:26:00.000,1.3611112,13.55,0.65,2021-11-26 00:27:00.000
5775,,16,2021-11-26 ,00:26:00.000,0.20240885,12.144531,0.56188965,2021-11-26 00:26:59.000
5776,60000.0,112,2021-11-26 ,00:27:00.000,1.4321666,85.93,3.78,2021-11-26 00:28:00.000
5777,,109,2021-11-26 ,00:27:00.000,1.396875,83.8125,3.8114014,2021-11-26 00:27:59.000
5778,2174.0,4,2021-11-26 ,00:28:00.000,1.4166666,3.08,0.13,2021-11-26 00:29:00.000
5779,,6,2021-11-26 ,00:28:00.000,0.07709961,4.6259766,0.20953369,2021-11-26 00:28:59.000
5780,8342.0,14,2021-11-26 ,00:29:00.000,1.2777778,10.66,0.51,2021-11-26 00:30:00.000
5781,,6,2021-11-26 ,00:29:00.000,0.07368164,4.4208984,0.21746826,2021-11-26 00:29:59.000
5782,5010.0,7,2021-11-26 ,00:30:00.000,1.0,5.01,0.26,2021-11-26 00:31:00.000
5783,,10,2021-11-26 ,00:30:00.000,0.13284506,7.970703,0.33996582,2021-11-26 00:30:59.000
5784,12809.0,23,2021-11-26 ,00:31:00.000,1.3747561,17.61,0.81,2021-11-26 00:32:00.000
5785,,14,2021-11-26 ,00:32:00.000,0.17530924,10.518555,0.50006104,2021-11-26 00:32:59.000
5786,,9,2021-11-26 ,00:36:00.000,0.12111003,7.2666016,0.30651855,2021-11-26 00:36:59.000
5787,,9,2021-11-26 ,00:37:00.000,0.116341144,6.9804688,0.31506348,2021-11-26 00:37:59.000
5788,,17,2021-11-26 ,00:38:00.000,0.22211914,13.327148,0.59265137,2021-11-26 00:38:59.000
5789,,11,2021-11-26 ,00:44:00.000,0.14635417,8.78125,0.38153076,2021-11-26 00:44:59.000
5790,,6,2021-11-26 ,00:47:00.000,0.07740886,4.6445312,0.21295166,2021-11-26 00:47:59.000
5791,,27,2021-11-26 ,00:48:00.000,0.3357259,20.143555,0.95788574,2021-11-26 00:48:59.000
5792,,39,2021-11-26 ,00:51:00.000,0.49446616,29.667969,1.3723145,2021-11-26 00:51:59.000
5793,,88,2021-11-26 ,00:52:00.000,1.1254069,67.524414,3.0822754,2021-11-26 00:52:59.000
5794,,27,2021-11-26 ,00:55:00.000,0.3407552,20.445312,0.9517212,2021-11-26 00:55:59.000
5795,,18,2021-11-26 ,00:57:00.000,0.22749023,13.649414,0.63378906,2021-11-26 00:57:59.000
5796,,10,2021-11-26 ,00:58:00.000,0.12936197,7.7617188,0.34918213,2021-11-26 00:58:59.000
5797,,17,2021-11-26 ,00:59:00.000,0.21806641,13.083984,0.5961304,2021-11-26 00:59:59.000
5798,,9,2021-11-26 ,01:00:00.000,0.11829427,7.0976562,0.31396484,2021-11-26 01:00:59.000
5799,,26,2021-11-26 ,01:01:00.000,0.32960612,19.776367,0.91296387,2021-11-26 01:01:59.000
5800,,11,2021-11-26 ,01:11:00.000,0.14073893,8.444336,0.38885498,2021-11-26 01:11:59.000
5801,,20,2021-11-26 ,02:03:00.000,0.2644043,15.864258,0.6948242,2021-11-26 02:03:59.000
5802,,29,2021-11-26 ,02:04:00.000,0.38792318,23.27539,1.0042114,2021-11-26 02:04:59.000
5803,,9,2021-11-26 ,02:05:00.000,0.1188151,7.1289062,0.31225586,2021-11-26 02:05:59.000
5804,,26,2021-11-26 ,02:09:00.000,0.34609374,20.765625,0.9006958,2021-11-26 02:09:59.000
5805,,6,2021-11-26 ,02:10:00.000,0.07485352,4.491211,0.21380615,2021-11-26 02:10:59.000
5806,,37,2021-11-26 ,02:13:00.000,0.4898763,29.392578,1.2844849,2021-11-26 02:13:59.000
5807,,10,2021-11-26 ,02:16:00.000,0.12509766,7.5058594,0.355896,2021-11-26 02:16:59.000
5808,,11,2021-11-26 ,02:18:00.000,0.1451009,8.706055,0.3828125,2021-11-26 02:18:59.000
5809,,31,2021-11-26 ,02:19:00.000,0.40499675,24.299805,1.083313,2021-11-26 02:19:59.000
5810,,11,2021-11-26 ,02:30:00.000,0.14305013,8.583008,0.3862915,2021-11-26 02:30:59.000
5811,,6,2021-11-26 ,02:34:00.000,0.08061524,4.836914,0.20495605,2021-11-26 02:34:59.000
5812,,8,2021-11-26 ,02:36:00.000,0.09798177,5.8789062,0.28668213,2021-11-26 02:36:59.000
5813,,24,2021-11-26 ,02:39:00.000,0.3139974,18.839844,0.8378296,2021-11-26 02:39:59.000
5814,,8,2021-11-26 ,02:40:00.000,0.1093099,6.5585938,0.27270508,2021-11-26 02:40:59.000
5815,,6,2021-11-26 ,02:41:00.000,0.07949219,4.7695312,0.20788574,2021-11-26 02:41:59.000
5816,,17,2021-11-26 ,02:49:00.000,0.21634115,12.980469,0.60040283,2021-11-26 02:49:59.000
5817,,4,2021-11-26 ,02:50:00.000,0.054215495,3.2529297,0.13867188,2021-11-26 02:50:59.000
5818,,10,2021-11-26 ,02:53:00.000,0.13452148,8.071289,0.34539795,2021-11-26 02:53:59.000
5819,,7,2021-11-26 ,02:55:00.000,0.09347331,5.6083984,0.24249268,2021-11-26 02:55:59.000
5820,,7,2021-11-26 ,02:57:00.000,0.091845706,5.510742,0.24353027,2021-11-26 02:57:59.000
5821,,6,2021-11-26 ,02:59:00.000,0.075732425,4.5439453,0.21484375,2021-11-26 02:59:59.000
5822,,6,2021-11-26 ,03:02:00.000,0.07688802,4.6132812,0.21136475,2021-11-26 03:02:59.000
5823,,11,2021-11-26 ,03:06:00.000,0.14197591,8.518555,0.38641357,2021-11-26 03:06:59.000
5824,,13,2021-11-26 ,03:09:00.000,0.16691081,10.014648,0.45550537,2021-11-26 03:09:59.000
5825,5410.0,7,2021-11-26 ,03:10:00.000,0.9166667,4.96,0.26,2021-11-26 03:11:00.000
5826,5646.0,8,2021-11-26 ,03:22:00.000,1.0555556,5.96,0.29,2021-11-26 03:23:00.000
5827,,7,2021-11-26 ,03:23:00.000,0.095914714,5.754883,0.23986816,2021-11-26 03:23:59.000
5828,,10,2021-11-26 ,03:24:00.000,0.12893881,7.736328,0.34979248,2021-11-26 03:24:59.000
5829,,11,2021-11-26 ,03:26:00.000,0.14853516,8.912109,0.3779297,2021-11-26 03:26:59.000
5830,,13,2021-11-26 ,03:27:00.000,0.17000325,10.200195,0.45593262,2021-11-26 03:27:59.000
5831,,27,2021-11-26 ,03:29:00.000,0.34838867,20.90332,0.94647217,2021-11-26 03:29:59.000
5832,,14,2021-11-26 ,03:31:00.000,0.18243815,10.946289,0.48901367,2021-11-26 03:31:59.000
5833,,4,2021-11-26 ,03:32:00.000,0.051171876,3.0703125,0.14007568,2021-11-26 03:32:59.000
