duration,version_code,run_step,walk_step,start_date,start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,39,2021-11-24 ,05:42:00.000,,,2021-11-24 05:43:35.000,2021-11-24 05:42:59.000,39,0.48972982,29.38379,1.376831,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 05:42:59.000,b90f656d-19b6-4845-db53-9a8e4995516b
24057,4,0,41,2021-11-24 ,05:43:00.000,,,2021-11-24 05:43:57.533,2021-11-24 05:43:57.533,41,1.2777778,30.74,1.54,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-24 05:44:00.000,c7ff839f-ded9-4a38-bd7c-898f3eaab720
,,0,1,2021-11-24 ,05:43:00.000,,,2021-11-24 05:44:00.000,2021-11-24 05:43:59.000,1,0.012027995,0.7216797,0.036224365,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 05:43:59.000,71507f7c-d429-c04b-a4d4-879e59fd7dbc
,,0,11,2021-11-24 ,05:48:00.000,,,2021-11-24 05:49:00.000,2021-11-24 05:48:59.000,11,0.13753255,8.251953,0.39279175,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 05:48:59.000,488f796e-2c1f-2561-4c06-be90d54015bc
18594,4,0,30,2021-11-24 ,05:50:00.000,,,2021-11-24 05:55:00.016,2021-11-24 05:55:00.016,30,1.1944444,22.21,1.07,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-24 05:51:00.000,93058b7c-b873-4731-aee0-5a96a16f03d8
,,0,16,2021-11-24 ,05:50:00.000,,,2021-11-24 05:51:00.000,2021-11-24 05:50:59.000,16,0.20125325,12.075195,0.5648804,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 05:50:59.000,498d4a48-d534-6fa0-cc7d-5a7d48b52566
1314,4,0,2,2021-11-24 ,05:51:00.000,,,2021-11-24 05:55:00.045,2021-11-24 05:55:00.045,2,1.1111112,1.46,0.07,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-24 05:52:00.000,1094b680-086b-467f-9d46-0b899ade587d
,,0,18,2021-11-24 ,05:51:00.000,,,2021-11-24 05:52:00.000,2021-11-24 05:51:59.000,18,0.21731772,13.0390625,0.65493774,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 05:51:59.000,90ae1240-ee0a-fb3b-d071-eff9ff16b858
,,0,6,2021-11-24 ,05:55:00.000,,,2021-11-24 05:56:36.000,2021-11-24 05:55:59.000,6,0.07631836,4.5791016,0.21170044,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 05:55:59.000,b88ac9a1-9b46-522e-07b3-e0ae9e2dd02b
,,0,38,2021-11-24 ,06:07:00.000,,,2021-11-24 06:08:00.000,2021-11-24 06:07:59.000,38,0.48680013,29.208008,1.3334656,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:07:59.000,723fa28e-8510-9d4e-347d-11281bf70772
28571,4,0,53,2021-11-24 ,06:07:00.000,,,2021-11-24 06:10:07.018,2021-11-24 06:10:07.018,53,1.4444444,41.27,1.78,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-24 06:08:00.000,1f72cdb6-2c96-42e8-a9e4-e3ecf0a1a7ea
,,0,20,2021-11-24 ,06:12:00.000,,,2021-11-24 06:13:00.000,2021-11-24 06:12:59.000,20,0.2488444,14.930664,0.71014404,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:12:59.000,be3e9a8b-9390-6c46-83ab-13f43209df64
,,0,20,2021-11-24 ,06:13:00.000,,,2021-11-24 06:14:00.000,2021-11-24 06:13:59.000,20,0.25214845,15.128906,0.7034912,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:13:59.000,21a18fe5-78f0-930d-4e10-94cec9e01c08
,,0,103,2021-11-24 ,06:16:00.000,,,2021-11-24 06:17:59.000,2021-11-24 06:16:59.000,103,1.3083007,78.49805,3.6238098,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:16:59.000,c43bde45-127e-93fe-ef97-31c816c2b126
20397,4,0,35,2021-11-24 ,06:19:00.000,,,2021-11-24 06:19:53.356,2021-11-24 06:19:39.686,35,1.2756157,26.019999,1.3199999,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-24 06:20:00.000,0965171d-1568-44f7-bdd3-3e362954d9f7
,,0,36,2021-11-24 ,06:19:00.000,,,2021-11-24 06:22:00.000,2021-11-24 06:19:59.000,36,0.45638022,27.382812,1.2658081,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:19:59.000,505f9ccc-8db1-5860-f5c6-34433eb6d227
,,0,7,2021-11-24 ,06:23:00.000,,,2021-11-24 06:25:09.000,2021-11-24 06:23:59.000,7,0.086751305,5.205078,0.24868774,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:23:59.000,959378d5-74f4-5113-069a-1752edd93912
,,0,26,2021-11-24 ,06:25:00.000,,,2021-11-24 06:26:00.000,2021-11-24 06:25:59.000,26,0.33684894,20.210938,0.9075012,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:25:59.000,abf67cb7-c77c-1a65-6eef-2cf398b37195
,,0,32,2021-11-24 ,06:26:00.000,,,2021-11-24 06:27:00.000,2021-11-24 06:26:59.000,32,0.4035319,24.211914,1.1307678,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:26:59.000,0295d5b2-4849-ebd9-3d31-cf63c1d4cfc0
,,0,42,2021-11-24 ,06:33:00.000,,,2021-11-24 06:34:01.000,2021-11-24 06:33:59.000,42,0.53027344,31.816406,1.487793,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:33:59.000,2f0c9757-83e1-b3d1-edfb-96aa5aee400b
,,0,32,2021-11-24 ,06:34:00.000,,,2021-11-24 06:36:00.000,2021-11-24 06:34:59.000,32,0.40069988,24.041992,1.1354675,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:34:59.000,88535c4e-502a-a6f6-0393-9cbf151880fd
,,0,23,2021-11-24 ,06:36:00.000,,,2021-11-24 06:37:00.000,2021-11-24 06:36:59.000,23,0.2955729,17.734375,0.8055725,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:36:59.000,ba326ebf-e9e8-8aad-4fb4-f2f14b3ccce0
,,0,29,2021-11-24 ,06:39:00.000,,,2021-11-24 06:40:00.000,2021-11-24 06:39:59.000,29,0.37353516,22.41211,1.0170288,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:39:59.000,cd3e2d8b-04bf-75ac-de58-7ee726b3ea66
,,0,10,2021-11-24 ,06:44:00.000,,,2021-11-24 06:46:01.000,2021-11-24 06:44:59.000,10,0.12454427,7.4726562,0.35479736,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:44:59.000,95672186-5484-4acc-7e7e-65227184c95b
,,0,22,2021-11-24 ,06:46:00.000,,,2021-11-24 06:48:01.000,2021-11-24 06:46:59.000,22,0.27755535,16.65332,0.7760925,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:46:59.000,83142278-1dd8-00b4-75be-11bdf3297b2e
,,0,10,2021-11-24 ,06:51:00.000,,,2021-11-24 06:52:01.000,2021-11-24 06:51:59.000,10,0.12991537,7.794922,0.3500061,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:51:59.000,5a94b587-f194-7d01-d36b-4dae0075359a
,,0,11,2021-11-24 ,06:52:00.000,,,2021-11-24 06:54:01.000,2021-11-24 06:52:59.000,11,0.1381836,8.291016,0.38961792,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:52:59.000,d2926cf9-0b2c-5c11-7167-b79f6c1574e9
,,0,12,2021-11-24 ,06:56:00.000,,,2021-11-24 06:57:01.000,2021-11-24 06:56:59.000,12,0.1595866,9.575195,0.41412354,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:56:59.000,0873102e-f5ff-711b-8bf4-51419897956c
,,0,40,2021-11-24 ,06:59:00.000,,,2021-11-24 07:01:01.000,2021-11-24 06:59:59.000,40,0.521582,31.294922,1.3952332,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 06:59:59.000,10dc4360-b821-7d2b-0a97-f705b6c97fa7
,,0,24,2021-11-24 ,07:01:00.000,,,2021-11-24 07:02:00.000,2021-11-24 07:01:59.000,24,0.31022134,18.613281,0.8380127,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:01:59.000,2599698e-758b-402a-9c55-e22e9556e656
,,0,35,2021-11-24 ,07:02:00.000,,,2021-11-24 07:03:02.000,2021-11-24 07:02:59.000,35,0.45170897,27.10254,1.2247925,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:02:59.000,2ce63995-eb60-4fad-36dd-2434a832ba60
,,0,13,2021-11-24 ,07:03:00.000,,,2021-11-24 07:04:00.000,2021-11-24 07:03:59.000,13,0.16546224,9.927734,0.45562744,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:03:59.000,3643d936-952a-19fd-6e33-ced309a078c6
,,0,19,2021-11-24 ,07:05:00.000,,,2021-11-24 07:06:00.000,2021-11-24 07:05:59.000,19,0.23541667,14.125,0.676239,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:05:59.000,5915d84c-430f-a1a0-e855-8faa3e444164
,,0,12,2021-11-24 ,07:06:00.000,,,2021-11-24 07:07:01.000,2021-11-24 07:06:59.000,12,0.15750326,9.450195,0.41815186,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:06:59.000,bbe1d4ef-4fbd-be51-8a3d-09915704fb33
,,0,17,2021-11-24 ,07:07:00.000,,,2021-11-24 07:08:01.000,2021-11-24 07:07:59.000,17,0.21844076,13.106445,0.59664917,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:07:59.000,681c28bb-f3c6-eb4b-d2db-eca96f95a583
,,0,15,2021-11-24 ,07:08:00.000,,,2021-11-24 07:09:00.000,2021-11-24 07:08:59.000,15,0.17872721,10.723633,0.54937744,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:08:59.000,25e2b1c6-3326-e3d6-88b8-124371353229
,,0,6,2021-11-24 ,07:10:00.000,,,2021-11-24 07:11:00.000,2021-11-24 07:10:59.000,6,0.07229818,4.3378906,0.21853638,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:10:59.000,d2709115-fd42-5d2f-0216-bc2e1b384005
,,0,15,2021-11-24 ,07:11:00.000,,,2021-11-24 07:12:01.000,2021-11-24 07:11:59.000,15,0.19737956,11.842773,0.5182495,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:11:59.000,8ae28e6f-1794-32a2-1af8-aa91a158eb8d
,,0,11,2021-11-24 ,07:18:00.000,,,2021-11-24 07:19:01.000,2021-11-24 07:18:59.000,11,0.146403,8.78418,0.3791809,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:18:59.000,19856faf-302e-60d8-beed-48ab39e25a35
,,0,13,2021-11-24 ,07:20:00.000,,,2021-11-24 07:21:00.000,2021-11-24 07:20:59.000,13,0.1699707,10.198242,0.45217896,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:20:59.000,717a4dc9-b2ed-550a-1d46-08b893567157
,,0,36,2021-11-24 ,07:21:00.000,,,2021-11-24 07:22:00.000,2021-11-24 07:21:59.000,36,0.4778646,28.671875,1.252655,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:21:59.000,e96c2001-c816-b01a-96ba-88319c18bd32
,,0,16,2021-11-24 ,07:22:00.000,,,2021-11-24 07:23:00.000,2021-11-24 07:22:59.000,16,0.20717773,12.430664,0.560791,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:22:59.000,ecbf38d8-33e3-53ec-6c15-16a10f4e2d16
,,27,26,2021-11-24 ,07:25:00.000,,,2021-11-24 07:26:00.000,2021-11-24 07:25:59.000,53,0.77117515,46.270508,2.6347046,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:25:59.000,c80903c0-3c24-d0c9-073a-3f6498aabc43
,,0,24,2021-11-24 ,07:31:00.000,,,2021-11-24 07:32:01.000,2021-11-24 07:31:59.000,24,0.30198568,18.11914,0.8491516,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:31:59.000,b4eae388-1e1b-0411-ef3e-de786b8a9f26
,,0,10,2021-11-24 ,07:32:00.000,,,2021-11-24 07:33:00.000,2021-11-24 07:32:59.000,10,0.12263998,7.3583984,0.35839844,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:32:59.000,1bd2e217-d645-a336-0eb7-295ee8d83ba0
,,0,8,2021-11-24 ,07:35:00.000,,,2021-11-24 07:36:01.000,2021-11-24 07:35:59.000,8,0.10437825,6.2626953,0.2793274,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:35:59.000,817ea98f-0fb2-2bda-f88b-da69fdce9e20
,,0,17,2021-11-24 ,07:37:00.000,,,2021-11-24 07:38:01.000,2021-11-24 07:37:59.000,17,0.2207194,13.243164,0.5970459,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:37:59.000,ce10e850-f86a-d503-5006-550077b36dea
,,0,15,2021-11-24 ,07:38:00.000,,,2021-11-24 07:40:00.000,2021-11-24 07:38:59.000,15,0.19277343,11.566406,0.52645874,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:38:59.000,5bf616f8-92ea-0089-3c6b-1b9dc5e62f34
,,0,13,2021-11-24 ,07:40:00.000,,,2021-11-24 07:41:01.000,2021-11-24 07:40:59.000,13,0.16466472,9.879883,0.46148682,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:40:59.000,af183867-e6e0-af91-fb60-fe776681e4c6
,,0,11,2021-11-24 ,07:41:00.000,,,2021-11-24 07:42:01.000,2021-11-24 07:41:59.000,11,0.1438151,8.628906,0.38528442,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:41:59.000,a4fd17e0-8d57-f822-d3d8-efeea455136d
,,0,18,2021-11-24 ,07:42:00.000,,,2021-11-24 07:43:00.000,2021-11-24 07:42:59.000,18,0.23455404,14.073242,0.6300354,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:42:59.000,27c72737-fa86-bd52-4033-732d08ea9d7e
,,0,10,2021-11-24 ,07:47:00.000,,,2021-11-24 07:48:01.000,2021-11-24 07:47:59.000,10,0.13393554,8.036133,0.34606934,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:47:59.000,4c6fd4b5-0c35-d6de-cd2f-77099f5431a3
,,0,12,2021-11-24 ,07:48:00.000,,,2021-11-24 07:49:00.000,2021-11-24 07:48:59.000,12,0.15179037,9.107422,0.42385864,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:48:59.000,6b757997-c5f2-49eb-d02d-221bcafa168b
,,0,6,2021-11-24 ,07:50:00.000,,,2021-11-24 07:51:00.000,2021-11-24 07:50:59.000,6,0.08115234,4.8691406,0.20755005,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:50:59.000,81fd026f-59ce-acd0-4bfe-debe08b993c2
,,0,21,2021-11-24 ,07:51:00.000,,,2021-11-24 07:52:00.000,2021-11-24 07:51:59.000,21,0.27366537,16.419922,0.73349,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:51:59.000,cc6dbbbc-c0be-c685-e2d1-626ff09e9c9e
,,0,13,2021-11-24 ,07:52:00.000,,,2021-11-24 07:53:00.000,2021-11-24 07:52:59.000,13,0.1738444,10.430664,0.44839478,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:52:59.000,90710242-5d3b-81e9-3677-a5cd28d105a4
,,0,11,2021-11-24 ,07:53:00.000,,,2021-11-24 07:54:00.000,2021-11-24 07:53:59.000,11,0.14392903,8.635742,0.3840332,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:53:59.000,263ffbf1-784d-912c-4e7d-e97177ce2ead
,,0,19,2021-11-24 ,07:55:00.000,,,2021-11-24 07:56:00.000,2021-11-24 07:55:59.000,19,0.24501953,14.701172,0.6673279,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:55:59.000,ff234773-5a02-91c6-96a0-db79f5382c9e
,,0,10,2021-11-24 ,07:56:00.000,,,2021-11-24 07:57:01.000,2021-11-24 07:56:59.000,10,0.13404948,8.042969,0.3467102,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:56:59.000,3f9eee08-7668-e523-774e-d386d263411c
,,0,11,2021-11-24 ,07:57:00.000,,,2021-11-24 07:58:00.000,2021-11-24 07:57:59.000,11,0.14829102,8.897461,0.37774658,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 07:57:59.000,fa8034fb-55dd-2236-9ffc-8c34dcf4bac8
,,0,7,2021-11-24 ,08:01:00.000,,,2021-11-24 08:02:00.000,2021-11-24 08:01:59.000,7,0.08862305,5.317383,0.24743652,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:01:59.000,aaea8604-53fc-1287-6fbe-1777f5a0f7db
,,0,11,2021-11-24 ,08:02:00.000,,,2021-11-24 08:03:01.000,2021-11-24 08:02:59.000,11,0.13286133,7.9716797,0.39889526,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:02:59.000,bab94730-5625-21c6-c002-2850d5d954c0
,,0,11,2021-11-24 ,08:03:00.000,,,2021-11-24 08:04:00.000,2021-11-24 08:03:59.000,11,0.13886718,8.332031,0.39111328,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:03:59.000,a5b5287e-1116-768e-8665-1cf21d0cf17f
,,0,12,2021-11-24 ,08:10:00.000,,,2021-11-24 08:11:01.000,2021-11-24 08:10:59.000,12,0.1630371,9.782227,0.40786743,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:10:59.000,29447ca7-c310-d76b-5129-519a05a1bc2f
,,0,13,2021-11-24 ,08:13:00.000,,,2021-11-24 08:14:00.000,2021-11-24 08:13:59.000,13,0.17330728,10.3984375,0.45028687,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:13:59.000,cad8b225-771e-db30-0846-40b386bd4f95
,,0,7,2021-11-24 ,08:15:00.000,,,2021-11-24 08:16:00.000,2021-11-24 08:15:59.000,7,0.08779297,5.267578,0.2479248,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:15:59.000,8580dc42-5a48-06f1-73ba-ef5d996beddf
,,0,10,2021-11-24 ,08:16:00.000,,,2021-11-24 08:17:01.000,2021-11-24 08:16:59.000,10,0.13180338,7.908203,0.34909058,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:16:59.000,ed8e670e-88a6-680f-1d7f-a7564cd5d506
,,0,11,2021-11-24 ,08:20:00.000,,,2021-11-24 08:21:00.000,2021-11-24 08:20:59.000,11,0.13826497,8.295898,0.3875122,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:20:59.000,2641b1db-ee29-deaa-1fc2-e0313d8bded4
,,0,18,2021-11-24 ,08:21:00.000,,,2021-11-24 08:22:00.000,2021-11-24 08:21:59.000,18,0.22675781,13.605469,0.63534546,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:21:59.000,06480fb7-8109-d64c-e31b-5f79ba278ce8
,,0,2,2021-11-24 ,08:22:00.000,,,2021-11-24 08:23:01.000,2021-11-24 08:22:59.000,2,0.025227865,1.5136719,0.0703125,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:22:59.000,1f735c29-06e5-d825-7243-03c18bf0f1a5
,,0,11,2021-11-24 ,08:23:00.000,,,2021-11-24 08:24:00.000,2021-11-24 08:23:59.000,11,0.13982747,8.389648,0.38684082,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:23:59.000,d0165868-9444-07d6-f1e2-8075161f0915
,,0,12,2021-11-24 ,08:24:00.000,,,2021-11-24 08:25:01.000,2021-11-24 08:24:59.000,12,0.16251628,9.750977,0.40786743,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:24:59.000,d7e5fc3a-d402-6785-8a77-2fbfd167ab34
,,0,8,2021-11-24 ,08:25:00.000,,,2021-11-24 08:27:00.000,2021-11-24 08:25:59.000,8,0.10522461,6.3134766,0.27963257,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:25:59.000,f83aabc0-0e75-d3b0-01ed-67f08c655298
,,0,36,2021-11-24 ,08:28:00.000,,,2021-11-24 08:29:01.000,2021-11-24 08:28:59.000,36,0.46954754,28.172852,1.2568054,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:28:59.000,760983e2-0fab-90aa-bac0-aa0c43e58134
,,0,10,2021-11-24 ,08:29:00.000,,,2021-11-24 08:30:01.000,2021-11-24 08:29:59.000,10,0.12763672,7.658203,0.3506775,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:29:59.000,df1d70e0-0ddd-7774-472d-c982df7d4662
,,0,7,2021-11-24 ,08:30:00.000,,,2021-11-24 08:32:01.000,2021-11-24 08:30:59.000,7,0.09394531,5.6367188,0.24423218,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:30:59.000,6cba9b0e-9f64-6e0e-3220-c56cf0e7e7ae
,,0,10,2021-11-24 ,08:32:00.000,,,2021-11-24 08:33:43.000,2021-11-24 08:32:59.000,10,0.12866211,7.7197266,0.35113525,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:32:59.000,a7ec8d24-810f-529d-d038-69055f28b313
,,0,6,2021-11-24 ,08:33:00.000,,,2021-11-24 08:34:00.000,2021-11-24 08:33:59.000,6,0.08245443,4.9472656,0.20629883,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:33:59.000,9e1f6138-3a2c-5c79-3d68-050f2756f625
,,0,6,2021-11-24 ,08:53:00.000,,,2021-11-24 08:54:01.000,2021-11-24 08:53:59.000,6,0.07740886,4.6445312,0.21072388,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:53:59.000,5eae0922-83b4-9a81-f086-78d092aefbe5
,,0,6,2021-11-24 ,08:55:00.000,,,2021-11-24 08:56:00.000,2021-11-24 08:55:59.000,6,0.07736003,4.6416016,0.21157837,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 08:55:59.000,2383ea4b-4548-6982-25d9-10f4f633d111
,,0,10,2021-11-24 ,09:03:00.000,,,2021-11-24 09:04:00.000,2021-11-24 09:03:59.000,10,0.13380533,8.02832,0.34710693,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:03:59.000,f1f9c05c-d4e5-4f9a-34b9-e67bc51388a1
,,0,26,2021-11-24 ,09:17:00.000,,,2021-11-24 09:19:00.000,2021-11-24 09:17:59.000,26,0.35107422,21.064453,0.8923645,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:17:59.000,bb014948-41a7-dc8a-d8f0-b482d809b2da
,,0,46,2021-11-24 ,09:30:00.000,,,2021-11-24 09:31:00.000,2021-11-24 09:30:59.000,46,0.58873695,35.32422,1.6134949,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:30:59.000,730b6e94-689d-3d43-5995-a333cf5580d7
,,0,15,2021-11-24 ,09:31:00.000,,,2021-11-24 09:32:00.000,2021-11-24 09:31:59.000,15,0.18932292,11.359375,0.5315857,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:31:59.000,3ab0d0ef-e56f-0b0e-7f86-61b39d5c2a03
,,0,14,2021-11-24 ,09:37:00.000,,,2021-11-24 09:38:18.000,2021-11-24 09:37:59.000,14,0.18486328,11.091797,0.48669434,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:37:59.000,0cf4a189-d5e1-f0f2-744f-c11fa422dec0
,,0,37,2021-11-24 ,09:38:00.000,,,2021-11-24 09:40:29.000,2021-11-24 09:38:59.000,37,0.47254232,28.35254,1.301178,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:38:59.000,2476e740-3299-adcb-e657-f86e623a5da2
,,0,17,2021-11-24 ,09:42:00.000,,,2021-11-24 09:43:00.000,2021-11-24 09:42:59.000,17,0.22246094,13.347656,0.5913696,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:42:59.000,e3c8e1ed-0d0e-cb5f-e38d-25dfafa7c43b
,,0,12,2021-11-24 ,09:43:00.000,,,2021-11-24 09:44:00.000,2021-11-24 09:43:59.000,12,0.15104167,9.0625,0.42297363,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:43:59.000,f4bb9432-5a86-82a5-57ca-e28b6305bd1d
,,0,11,2021-11-24 ,09:53:00.000,,,2021-11-24 09:54:00.000,2021-11-24 09:53:59.000,11,0.14249675,8.549805,0.38464355,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:53:59.000,b6d4279f-f380-d48c-06ac-56c7abcb659c
,,0,6,2021-11-24 ,09:58:00.000,,,2021-11-24 09:59:01.000,2021-11-24 09:58:59.000,6,0.07190755,4.314453,0.21859741,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 09:58:59.000,207ce200-2a49-852b-cfe9-715dcb79aa62
,,0,10,2021-11-24 ,10:02:00.000,,,2021-11-24 10:03:01.000,2021-11-24 10:02:59.000,10,0.12942709,7.765625,0.3543396,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 10:02:59.000,72afc998-9ea5-1625-7e63-80f8e85a45b4
,,0,24,2021-11-24 ,10:03:00.000,,,2021-11-24 10:04:00.000,2021-11-24 10:03:59.000,24,0.30205077,18.123047,0.8493347,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-24 10:03:59.000,af861ad1-446c-5204-e56e-ada9cec9882a
