,start_date,start_time,update_time,create_time,stage,end_time
7165,2021-11-16 ,15:31:24.000,2021-11-16 15:31:24.000,2021-11-16 15:46:24.000,40002,2021-11-16 15:46:24.000
7166,2021-11-16 ,15:46:24.000,2021-11-16 15:46:24.000,2021-11-16 15:59:24.000,40004,2021-11-16 15:59:24.000
7167,2021-11-16 ,15:59:24.000,2021-11-16 15:59:24.000,2021-11-16 16:00:24.000,40001,2021-11-16 16:00:24.000
7168,2021-11-16 ,16:00:24.000,2021-11-16 16:00:24.000,2021-11-16 16:09:24.000,40002,2021-11-16 16:09:24.000
7169,2021-11-16 ,16:09:24.000,2021-11-16 16:09:24.000,2021-11-16 16:10:24.000,40001,2021-11-16 16:10:24.000
7170,2021-11-16 ,16:10:24.000,2021-11-16 16:10:24.000,2021-11-16 16:34:24.000,40002,2021-11-16 16:34:24.000
7171,2021-11-16 ,16:34:24.000,2021-11-16 16:34:24.000,2021-11-16 16:48:24.000,40003,2021-11-16 16:48:24.000
7172,2021-11-16 ,16:48:24.000,2021-11-16 16:48:24.000,2021-11-16 17:03:24.000,40002,2021-11-16 17:03:24.000
7173,2021-11-16 ,17:03:24.000,2021-11-16 17:03:24.000,2021-11-16 17:04:24.000,40001,2021-11-16 17:04:24.000
7174,2021-11-16 ,17:04:24.000,2021-11-16 17:04:24.000,2021-11-16 17:34:24.000,40002,2021-11-16 17:34:24.000
7175,2021-11-16 ,17:34:24.000,2021-11-16 17:34:24.000,2021-11-16 17:42:24.000,40004,2021-11-16 17:42:24.000
7176,2021-11-16 ,17:42:24.000,2021-11-16 17:42:24.000,2021-11-16 18:12:24.000,40002,2021-11-16 18:12:24.000
7177,2021-11-16 ,18:12:24.000,2021-11-16 18:12:24.000,2021-11-16 18:13:24.000,40001,2021-11-16 18:13:24.000
7178,2021-11-16 ,18:13:24.000,2021-11-16 18:13:24.000,2021-11-16 18:15:24.000,40002,2021-11-16 18:15:24.000
7179,2021-11-16 ,18:15:24.000,2021-11-16 18:15:24.000,2021-11-16 18:16:24.000,40001,2021-11-16 18:16:24.000
7180,2021-11-16 ,18:16:24.000,2021-11-16 18:16:24.000,2021-11-16 18:30:24.000,40002,2021-11-16 18:30:24.000
7181,2021-11-16 ,18:30:24.000,2021-11-16 18:30:24.000,2021-11-16 18:31:24.000,40001,2021-11-16 18:31:24.000
7182,2021-11-16 ,18:31:24.000,2021-11-16 18:31:24.000,2021-11-16 18:57:24.000,40002,2021-11-16 18:57:24.000
7183,2021-11-16 ,18:57:24.000,2021-11-16 18:57:24.000,2021-11-16 18:58:24.000,40001,2021-11-16 18:58:24.000
7184,2021-11-16 ,18:58:24.000,2021-11-16 18:58:24.000,2021-11-16 19:09:24.000,40002,2021-11-16 19:09:24.000
7185,2021-11-16 ,19:09:24.000,2021-11-16 19:09:24.000,2021-11-16 19:10:24.000,40001,2021-11-16 19:10:24.000
7186,2021-11-16 ,19:10:24.000,2021-11-16 19:10:24.000,2021-11-16 19:18:24.000,40002,2021-11-16 19:18:24.000
7187,2021-11-16 ,19:18:24.000,2021-11-16 19:18:24.000,2021-11-16 19:20:24.000,40001,2021-11-16 19:20:24.000
7188,2021-11-16 ,19:20:24.000,2021-11-16 19:20:24.000,2021-11-16 19:40:24.000,40002,2021-11-16 19:40:24.000
7189,2021-11-16 ,19:40:24.000,2021-11-16 19:40:24.000,2021-11-16 19:49:24.000,40001,2021-11-16 19:49:24.000
7190,2021-11-16 ,19:49:24.000,2021-11-16 19:49:24.000,2021-11-16 19:55:24.000,40002,2021-11-16 19:55:24.000
7191,2021-11-16 ,19:55:24.000,2021-11-16 19:55:24.000,2021-11-16 19:57:24.000,40001,2021-11-16 19:57:24.000
7192,2021-11-16 ,19:57:24.000,2021-11-16 19:57:24.000,2021-11-16 19:59:24.000,40002,2021-11-16 19:59:24.000
7193,2021-11-16 ,19:59:24.000,2021-11-16 19:59:24.000,2021-11-16 20:00:24.000,40001,2021-11-16 20:00:24.000
7194,2021-11-16 ,20:00:24.000,2021-11-16 20:00:24.000,2021-11-16 20:02:24.000,40002,2021-11-16 20:02:24.000
7195,2021-11-16 ,20:02:24.000,2021-11-16 20:02:24.000,2021-11-16 20:11:24.000,40001,2021-11-16 20:11:24.000
7196,2021-11-16 ,20:11:24.000,2021-11-16 20:11:24.000,2021-11-16 20:31:24.000,40002,2021-11-16 20:31:24.000
7197,2021-11-16 ,20:31:24.000,2021-11-16 20:31:24.000,2021-11-16 20:32:24.000,40001,2021-11-16 20:32:24.000
7198,2021-11-16 ,20:32:24.000,2021-11-16 20:32:24.000,2021-11-16 21:04:24.000,40002,2021-11-16 21:04:24.000
7199,2021-11-16 ,21:04:24.000,2021-11-16 21:04:24.000,2021-11-16 21:09:24.000,40001,2021-11-16 21:09:24.000
7200,2021-11-16 ,21:09:24.000,2021-11-16 21:09:24.000,2021-11-16 21:11:24.000,40002,2021-11-16 21:11:24.000
7201,2021-11-16 ,21:11:24.000,2021-11-16 21:11:24.000,2021-11-16 21:13:24.000,40001,2021-11-16 21:13:24.000
7202,2021-11-16 ,21:13:24.000,2021-11-16 21:13:24.000,2021-11-16 21:15:24.000,40002,2021-11-16 21:15:24.000
7203,2021-11-16 ,21:15:24.000,2021-11-16 21:15:24.000,2021-11-16 21:16:24.000,40001,2021-11-16 21:16:24.000
7204,2021-11-16 ,21:16:24.000,2021-11-16 21:16:24.000,2021-11-16 21:33:24.000,40002,2021-11-16 21:33:24.000
7205,2021-11-16 ,21:33:24.000,2021-11-16 21:33:24.000,2021-11-16 21:34:24.000,40001,2021-11-16 21:34:24.000
7206,2021-11-16 ,21:34:24.000,2021-11-16 21:34:24.000,2021-11-16 21:43:24.000,40004,2021-11-16 21:43:24.000
7207,2021-11-16 ,21:43:24.000,2021-11-16 21:43:24.000,2021-11-16 21:59:24.000,40002,2021-11-16 21:59:24.000
7208,2021-11-16 ,21:59:24.000,2021-11-16 21:59:24.000,2021-11-16 22:00:24.000,40001,2021-11-16 22:00:24.000
7209,2021-11-16 ,22:00:24.000,2021-11-16 22:00:24.000,2021-11-16 22:04:24.000,40002,2021-11-16 22:04:24.000
7210,2021-11-16 ,22:04:24.000,2021-11-16 22:04:24.000,2021-11-16 22:47:24.000,40004,2021-11-16 22:47:24.000
7211,2021-11-16 ,22:47:24.000,2021-11-16 22:47:24.000,2021-11-16 22:48:24.000,40001,2021-11-16 22:48:24.000
7212,2021-11-16 ,22:48:24.000,2021-11-16 22:48:24.000,2021-11-16 22:58:24.000,40004,2021-11-16 22:58:24.000
7213,2021-11-16 ,22:58:24.000,2021-11-16 22:58:24.000,2021-11-16 22:59:24.000,40001,2021-11-16 22:59:24.000
7214,2021-11-16 ,22:59:24.000,2021-11-16 22:59:24.000,2021-11-16 23:04:24.000,40002,2021-11-16 23:04:24.000
7215,2021-11-16 ,23:04:24.000,2021-11-16 23:04:24.000,2021-11-16 23:06:24.000,40001,2021-11-16 23:06:24.000
7216,2021-11-16 ,23:06:24.000,2021-11-16 23:06:24.000,2021-11-16 23:08:24.000,40002,2021-11-16 23:08:24.000
7217,2021-11-16 ,23:08:24.000,2021-11-16 23:08:24.000,2021-11-16 23:09:24.000,40001,2021-11-16 23:09:24.000
7218,2021-11-16 ,23:09:24.000,2021-11-16 23:09:24.000,2021-11-16 23:11:24.000,40002,2021-11-16 23:11:24.000
7219,2021-11-16 ,23:11:24.000,2021-11-16 23:11:24.000,2021-11-16 23:12:24.000,40001,2021-11-16 23:12:24.000
7220,2021-11-16 ,23:12:24.000,2021-11-16 23:12:24.000,2021-11-16 23:15:24.000,40002,2021-11-16 23:15:24.000
7221,2021-11-16 ,23:15:24.000,2021-11-16 23:15:24.000,2021-11-16 23:16:24.000,40001,2021-11-16 23:16:24.000
7222,2021-11-16 ,23:16:24.000,2021-11-16 23:16:24.000,2021-11-16 23:22:24.000,40002,2021-11-16 23:22:24.000
7223,2021-11-16 ,23:22:24.000,2021-11-16 23:22:24.000,2021-11-16 23:24:24.000,40001,2021-11-16 23:24:24.000
7224,2021-11-16 ,23:24:24.000,2021-11-16 23:24:24.000,2021-11-16 23:25:24.000,40002,2021-11-16 23:25:24.000
7225,2021-11-16 ,23:25:24.000,2021-11-16 23:25:24.000,2021-11-16 23:26:24.000,40001,2021-11-16 23:26:24.000
7226,2021-11-16 ,23:26:24.000,2021-11-16 23:26:24.000,2021-11-16 23:30:24.000,40002,2021-11-16 23:30:24.000
7227,2021-11-16 ,23:30:24.000,2021-11-16 23:30:24.000,2021-11-16 23:31:24.000,40001,2021-11-16 23:31:24.000
7228,2021-11-16 ,23:31:24.000,2021-11-16 23:31:24.000,2021-11-16 23:32:24.000,40002,2021-11-16 23:32:24.000
7229,2021-11-16 ,23:32:24.000,2021-11-16 23:32:24.000,2021-11-16 23:42:24.000,40001,2021-11-16 23:42:24.000
7230,2021-11-16 ,23:42:24.000,2021-11-16 23:42:24.000,2021-11-16 23:51:24.000,40004,2021-11-16 23:51:24.000
7231,2021-11-16 ,23:51:24.000,2021-11-16 23:51:24.000,2021-11-16 23:51:29.000,40001,2021-11-16 23:51:29.000
7232,2021-11-18 ,11:03:30.000,2021-11-18 11:03:30.000,2021-11-18 11:30:30.000,40002,2021-11-18 11:30:30.000
7233,2021-11-18 ,11:30:30.000,2021-11-18 11:30:30.000,2021-11-18 11:34:30.000,40001,2021-11-18 11:34:30.000
7234,2021-11-18 ,11:34:30.000,2021-11-18 11:34:30.000,2021-11-18 11:36:30.000,40002,2021-11-18 11:36:30.000
7235,2021-11-18 ,11:36:30.000,2021-11-18 11:36:30.000,2021-11-18 11:37:30.000,40001,2021-11-18 11:37:30.000
7236,2021-11-18 ,11:37:30.000,2021-11-18 11:37:30.000,2021-11-18 11:52:30.000,40002,2021-11-18 11:52:30.000
7237,2021-11-18 ,11:52:30.000,2021-11-18 11:52:30.000,2021-11-18 11:53:30.000,40001,2021-11-18 11:53:30.000
7238,2021-11-18 ,11:53:30.000,2021-11-18 11:53:30.000,2021-11-18 12:13:30.000,40004,2021-11-18 12:13:30.000
7239,2021-11-18 ,12:13:30.000,2021-11-18 12:13:30.000,2021-11-18 12:17:30.000,40001,2021-11-18 12:17:30.000
7240,2021-11-18 ,12:17:30.000,2021-11-18 12:17:30.000,2021-11-18 12:19:30.000,40002,2021-11-18 12:19:30.000
7241,2021-11-18 ,12:19:30.000,2021-11-18 12:19:30.000,2021-11-18 12:20:30.000,40001,2021-11-18 12:20:30.000
7242,2021-11-18 ,12:20:30.000,2021-11-18 12:20:30.000,2021-11-18 12:27:30.000,40002,2021-11-18 12:27:30.000
7243,2021-11-18 ,12:27:30.000,2021-11-18 12:27:30.000,2021-11-18 12:28:30.000,40001,2021-11-18 12:28:30.000
7244,2021-11-18 ,12:28:30.000,2021-11-18 12:28:30.000,2021-11-18 12:37:30.000,40002,2021-11-18 12:37:30.000
7245,2021-11-18 ,12:37:30.000,2021-11-18 12:37:30.000,2021-11-18 12:43:30.000,40001,2021-11-18 12:43:30.000
7246,2021-11-18 ,12:43:30.000,2021-11-18 12:43:30.000,2021-11-18 12:45:30.000,40002,2021-11-18 12:45:30.000
7247,2021-11-18 ,12:45:30.000,2021-11-18 12:45:30.000,2021-11-18 12:45:31.000,40001,2021-11-18 12:45:31.000
7248,2021-11-18 ,13:57:31.000,2021-11-18 13:57:31.000,2021-11-18 14:00:31.000,40002,2021-11-18 14:00:31.000
7249,2021-11-18 ,14:00:31.000,2021-11-18 14:00:31.000,2021-11-18 14:01:31.000,40001,2021-11-18 14:01:31.000
7250,2021-11-18 ,14:01:31.000,2021-11-18 14:01:31.000,2021-11-18 14:24:31.000,40002,2021-11-18 14:24:31.000
7251,2021-11-18 ,14:24:31.000,2021-11-18 14:24:31.000,2021-11-18 14:26:31.000,40001,2021-11-18 14:26:31.000
7252,2021-11-18 ,14:26:31.000,2021-11-18 14:26:31.000,2021-11-18 14:33:31.000,40002,2021-11-18 14:33:31.000
7253,2021-11-18 ,14:33:31.000,2021-11-18 14:33:31.000,2021-11-18 14:39:31.000,40001,2021-11-18 14:39:31.000
7254,2021-11-18 ,14:39:31.000,2021-11-18 14:39:31.000,2021-11-18 14:40:31.000,40002,2021-11-18 14:40:31.000
7255,2021-11-18 ,14:40:31.000,2021-11-18 14:40:31.000,2021-11-18 14:44:31.000,40001,2021-11-18 14:44:31.000
7256,2021-11-18 ,14:44:31.000,2021-11-18 14:44:31.000,2021-11-18 14:51:31.000,40002,2021-11-18 14:51:31.000
7257,2021-11-18 ,14:51:31.000,2021-11-18 14:51:31.000,2021-11-18 14:53:31.000,40001,2021-11-18 14:53:31.000
7258,2021-11-18 ,14:53:31.000,2021-11-18 14:53:31.000,2021-11-18 15:21:31.000,40002,2021-11-18 15:21:31.000
7259,2021-11-18 ,15:21:31.000,2021-11-18 15:21:31.000,2021-11-18 15:31:31.000,40004,2021-11-18 15:31:31.000
7260,2021-11-18 ,15:31:31.000,2021-11-18 15:31:31.000,2021-11-18 15:37:31.000,40001,2021-11-18 15:37:31.000
7261,2021-11-18 ,15:37:31.000,2021-11-18 15:37:31.000,2021-11-18 15:40:31.000,40002,2021-11-18 15:40:31.000
7262,2021-11-18 ,15:40:31.000,2021-11-18 15:40:31.000,2021-11-18 15:40:34.000,40001,2021-11-18 15:40:34.000
7263,2021-11-18 ,16:25:34.000,2021-11-18 16:25:34.000,2021-11-18 16:30:34.000,40002,2021-11-18 16:30:34.000
7264,2021-11-18 ,16:30:34.000,2021-11-18 16:30:34.000,2021-11-18 16:31:34.000,40001,2021-11-18 16:31:34.000
7265,2021-11-18 ,16:31:34.000,2021-11-18 16:31:34.000,2021-11-18 16:36:34.000,40002,2021-11-18 16:36:34.000
7266,2021-11-18 ,16:36:34.000,2021-11-18 16:36:34.000,2021-11-18 16:37:34.000,40001,2021-11-18 16:37:34.000
7267,2021-11-18 ,16:37:34.000,2021-11-18 16:37:34.000,2021-11-18 16:47:34.000,40002,2021-11-18 16:47:34.000
7268,2021-11-18 ,16:47:34.000,2021-11-18 16:47:34.000,2021-11-18 16:48:34.000,40001,2021-11-18 16:48:34.000
7269,2021-11-18 ,16:48:34.000,2021-11-18 16:48:34.000,2021-11-18 16:55:34.000,40002,2021-11-18 16:55:34.000
7270,2021-11-18 ,16:55:34.000,2021-11-18 16:55:34.000,2021-11-18 16:56:34.000,40001,2021-11-18 16:56:34.000
7271,2021-11-18 ,16:56:34.000,2021-11-18 16:56:34.000,2021-11-18 17:01:34.000,40002,2021-11-18 17:01:34.000
7272,2021-11-18 ,17:01:34.000,2021-11-18 17:01:34.000,2021-11-18 17:02:34.000,40001,2021-11-18 17:02:34.000
7273,2021-11-18 ,17:02:34.000,2021-11-18 17:02:34.000,2021-11-18 17:10:34.000,40002,2021-11-18 17:10:34.000
7274,2021-11-18 ,17:10:34.000,2021-11-18 17:10:34.000,2021-11-18 17:19:34.000,40003,2021-11-18 17:19:34.000
7275,2021-11-18 ,17:19:34.000,2021-11-18 17:19:34.000,2021-11-18 17:35:34.000,40002,2021-11-18 17:35:34.000
7276,2021-11-18 ,17:35:34.000,2021-11-18 17:35:34.000,2021-11-18 17:49:34.000,40003,2021-11-18 17:49:34.000
7277,2021-11-18 ,17:49:34.000,2021-11-18 17:49:34.000,2021-11-18 17:51:34.000,40002,2021-11-18 17:51:34.000
7278,2021-11-18 ,17:51:34.000,2021-11-18 17:51:34.000,2021-11-18 17:53:34.000,40003,2021-11-18 17:53:34.000
7279,2021-11-18 ,17:53:34.000,2021-11-18 17:53:34.000,2021-11-18 17:54:34.000,40001,2021-11-18 17:54:34.000
7280,2021-11-18 ,17:54:34.000,2021-11-18 17:54:34.000,2021-11-18 18:05:34.000,40003,2021-11-18 18:05:34.000
7281,2021-11-18 ,18:05:34.000,2021-11-18 18:05:34.000,2021-11-18 18:33:34.000,40002,2021-11-18 18:33:34.000
7282,2021-11-18 ,18:33:34.000,2021-11-18 18:33:34.000,2021-11-18 18:35:34.000,40003,2021-11-18 18:35:34.000
7283,2021-11-18 ,18:35:34.000,2021-11-18 18:35:34.000,2021-11-18 18:36:34.000,40001,2021-11-18 18:36:34.000
7284,2021-11-18 ,18:36:34.000,2021-11-18 18:36:34.000,2021-11-18 18:42:34.000,40003,2021-11-18 18:42:34.000
7285,2021-11-18 ,18:42:34.000,2021-11-18 18:42:34.000,2021-11-18 18:44:34.000,40001,2021-11-18 18:44:34.000
7286,2021-11-18 ,18:44:34.000,2021-11-18 18:44:34.000,2021-11-18 18:48:34.000,40003,2021-11-18 18:48:34.000
7287,2021-11-18 ,18:48:34.000,2021-11-18 18:48:34.000,2021-11-18 18:55:34.000,40002,2021-11-18 18:55:34.000
7288,2021-11-18 ,18:55:34.000,2021-11-18 18:55:34.000,2021-11-18 18:56:34.000,40001,2021-11-18 18:56:34.000
7289,2021-11-18 ,18:56:34.000,2021-11-18 18:56:34.000,2021-11-18 19:06:34.000,40002,2021-11-18 19:06:34.000
7290,2021-11-18 ,19:06:34.000,2021-11-18 19:06:34.000,2021-11-18 19:07:34.000,40001,2021-11-18 19:07:34.000
7291,2021-11-18 ,19:07:34.000,2021-11-18 19:07:34.000,2021-11-18 19:13:34.000,40002,2021-11-18 19:13:34.000
7292,2021-11-18 ,19:13:34.000,2021-11-18 19:13:34.000,2021-11-18 19:14:34.000,40001,2021-11-18 19:14:34.000
7293,2021-11-18 ,19:14:34.000,2021-11-18 19:14:34.000,2021-11-18 19:15:34.000,40002,2021-11-18 19:15:34.000
7294,2021-11-18 ,19:15:34.000,2021-11-18 19:15:34.000,2021-11-18 19:25:34.000,40003,2021-11-18 19:25:34.000
7295,2021-11-18 ,19:25:34.000,2021-11-18 19:25:34.000,2021-11-18 20:00:34.000,40002,2021-11-18 20:00:34.000
7296,2021-11-18 ,20:00:34.000,2021-11-18 20:00:34.000,2021-11-18 20:01:34.000,40001,2021-11-18 20:01:34.000
7297,2021-11-18 ,20:01:34.000,2021-11-18 20:01:34.000,2021-11-18 20:15:34.000,40002,2021-11-18 20:15:34.000
7298,2021-11-18 ,20:15:34.000,2021-11-18 20:15:34.000,2021-11-18 20:28:34.000,40003,2021-11-18 20:28:34.000
7299,2021-11-18 ,20:28:34.000,2021-11-18 20:28:34.000,2021-11-18 20:42:34.000,40002,2021-11-18 20:42:34.000
7300,2021-11-18 ,20:42:34.000,2021-11-18 20:42:34.000,2021-11-18 20:43:34.000,40001,2021-11-18 20:43:34.000
7301,2021-11-18 ,20:43:34.000,2021-11-18 20:43:34.000,2021-11-18 20:50:34.000,40002,2021-11-18 20:50:34.000
7302,2021-11-18 ,20:50:34.000,2021-11-18 20:50:34.000,2021-11-18 20:52:34.000,40001,2021-11-18 20:52:34.000
7303,2021-11-18 ,20:52:34.000,2021-11-18 20:52:34.000,2021-11-18 21:14:34.000,40002,2021-11-18 21:14:34.000
7304,2021-11-18 ,21:14:34.000,2021-11-18 21:14:34.000,2021-11-18 21:15:34.000,40001,2021-11-18 21:15:34.000
7305,2021-11-18 ,21:15:34.000,2021-11-18 21:15:34.000,2021-11-18 21:27:34.000,40002,2021-11-18 21:27:34.000
7306,2021-11-18 ,21:27:34.000,2021-11-18 21:27:34.000,2021-11-18 21:28:34.000,40001,2021-11-18 21:28:34.000
7307,2021-11-18 ,21:28:34.000,2021-11-18 21:28:34.000,2021-11-18 21:31:34.000,40002,2021-11-18 21:31:34.000
7308,2021-11-18 ,21:31:34.000,2021-11-18 21:31:34.000,2021-11-18 21:33:34.000,40001,2021-11-18 21:33:34.000
7309,2021-11-18 ,21:33:34.000,2021-11-18 21:33:34.000,2021-11-18 21:38:34.000,40002,2021-11-18 21:38:34.000
7310,2021-11-18 ,21:38:34.000,2021-11-18 21:38:34.000,2021-11-18 21:39:34.000,40001,2021-11-18 21:39:34.000
7311,2021-11-18 ,21:39:34.000,2021-11-18 21:39:34.000,2021-11-18 21:45:34.000,40002,2021-11-18 21:45:34.000
7312,2021-11-18 ,21:45:34.000,2021-11-18 21:45:34.000,2021-11-18 21:46:34.000,40001,2021-11-18 21:46:34.000
7313,2021-11-18 ,21:46:34.000,2021-11-18 21:46:34.000,2021-11-18 21:48:34.000,40002,2021-11-18 21:48:34.000
7314,2021-11-18 ,21:48:34.000,2021-11-18 21:48:34.000,2021-11-18 21:49:34.000,40001,2021-11-18 21:49:34.000
7315,2021-11-18 ,21:49:34.000,2021-11-18 21:49:34.000,2021-11-18 22:07:34.000,40002,2021-11-18 22:07:34.000
7316,2021-11-18 ,22:07:34.000,2021-11-18 22:07:34.000,2021-11-18 22:08:34.000,40001,2021-11-18 22:08:34.000
7317,2021-11-18 ,22:08:34.000,2021-11-18 22:08:34.000,2021-11-18 22:35:34.000,40002,2021-11-18 22:35:34.000
7318,2021-11-18 ,22:35:34.000,2021-11-18 22:35:34.000,2021-11-18 22:36:34.000,40001,2021-11-18 22:36:34.000
7319,2021-11-18 ,22:36:34.000,2021-11-18 22:36:34.000,2021-11-18 22:43:34.000,40002,2021-11-18 22:43:34.000
7320,2021-11-18 ,22:43:34.000,2021-11-18 22:43:34.000,2021-11-18 22:44:34.000,40001,2021-11-18 22:44:34.000
7321,2021-11-18 ,22:44:34.000,2021-11-18 22:44:34.000,2021-11-18 22:46:34.000,40002,2021-11-18 22:46:34.000
7322,2021-11-18 ,22:46:34.000,2021-11-18 22:46:34.000,2021-11-18 22:47:34.000,40001,2021-11-18 22:47:34.000
7323,2021-11-18 ,22:47:34.000,2021-11-18 22:47:34.000,2021-11-18 22:48:34.000,40002,2021-11-18 22:48:34.000
7324,2021-11-18 ,22:48:34.000,2021-11-18 22:48:34.000,2021-11-18 22:49:34.000,40001,2021-11-18 22:49:34.000
7325,2021-11-18 ,22:49:34.000,2021-11-18 22:49:34.000,2021-11-18 22:58:34.000,40002,2021-11-18 22:58:34.000
7326,2021-11-18 ,22:58:34.000,2021-11-18 22:58:34.000,2021-11-18 22:59:34.000,40001,2021-11-18 22:59:34.000
7327,2021-11-18 ,22:59:34.000,2021-11-18 22:59:34.000,2021-11-18 23:08:34.000,40002,2021-11-18 23:08:34.000
7328,2021-11-18 ,23:08:34.000,2021-11-18 23:08:34.000,2021-11-18 23:10:34.000,40001,2021-11-18 23:10:34.000
7329,2021-11-18 ,23:10:34.000,2021-11-18 23:10:34.000,2021-11-18 23:27:34.000,40002,2021-11-18 23:27:34.000
7330,2021-11-18 ,23:27:34.000,2021-11-18 23:27:34.000,2021-11-18 23:29:34.000,40001,2021-11-18 23:29:34.000
7331,2021-11-18 ,23:29:34.000,2021-11-18 23:29:34.000,2021-11-18 23:30:34.000,40002,2021-11-18 23:30:34.000
7332,2021-11-18 ,23:30:34.000,2021-11-18 23:30:34.000,2021-11-18 23:33:34.000,40001,2021-11-18 23:33:34.000
7333,2021-11-18 ,23:33:34.000,2021-11-18 23:33:34.000,2021-11-18 23:47:21.000,40002,2021-11-18 23:47:21.000
7334,2021-11-19 ,11:32:03.000,2021-11-19 11:32:03.000,2021-11-19 11:45:03.000,40002,2021-11-19 11:45:03.000
7335,2021-11-19 ,11:45:03.000,2021-11-19 11:45:03.000,2021-11-19 11:46:03.000,40001,2021-11-19 11:46:03.000
7336,2021-11-19 ,11:46:03.000,2021-11-19 11:46:03.000,2021-11-19 11:54:03.000,40002,2021-11-19 11:54:03.000
7337,2021-11-19 ,11:54:03.000,2021-11-19 11:54:03.000,2021-11-19 12:00:03.000,40001,2021-11-19 12:00:03.000
7338,2021-11-19 ,12:00:03.000,2021-11-19 12:00:03.000,2021-11-19 12:09:03.000,40002,2021-11-19 12:09:03.000
7339,2021-11-19 ,12:09:03.000,2021-11-19 12:09:03.000,2021-11-19 12:10:03.000,40001,2021-11-19 12:10:03.000
7340,2021-11-19 ,12:10:03.000,2021-11-19 12:10:03.000,2021-11-19 12:11:03.000,40002,2021-11-19 12:11:03.000
7341,2021-11-19 ,12:11:03.000,2021-11-19 12:11:03.000,2021-11-19 12:17:03.000,40001,2021-11-19 12:17:03.000
7342,2021-11-19 ,12:17:03.000,2021-11-19 12:17:03.000,2021-11-19 12:18:03.000,40002,2021-11-19 12:18:03.000
7343,2021-11-19 ,12:18:03.000,2021-11-19 12:18:03.000,2021-11-19 12:19:03.000,40001,2021-11-19 12:19:03.000
7344,2021-11-19 ,12:19:03.000,2021-11-19 12:19:03.000,2021-11-19 12:24:03.000,40002,2021-11-19 12:24:03.000
7345,2021-11-19 ,12:24:03.000,2021-11-19 12:24:03.000,2021-11-19 12:39:03.000,40004,2021-11-19 12:39:03.000
7346,2021-11-19 ,12:39:03.000,2021-11-19 12:39:03.000,2021-11-19 12:43:03.000,40001,2021-11-19 12:43:03.000
7347,2021-11-19 ,12:43:03.000,2021-11-19 12:43:03.000,2021-11-19 12:48:03.000,40002,2021-11-19 12:48:03.000
7348,2021-11-19 ,12:48:03.000,2021-11-19 12:48:03.000,2021-11-19 12:49:03.000,40001,2021-11-19 12:49:03.000
7349,2021-11-19 ,12:49:03.000,2021-11-19 12:49:03.000,2021-11-19 12:50:03.000,40002,2021-11-19 12:50:03.000
7350,2021-11-19 ,12:50:03.000,2021-11-19 12:50:03.000,2021-11-19 12:54:03.000,40001,2021-11-19 12:54:03.000
7351,2021-11-19 ,12:54:03.000,2021-11-19 12:54:03.000,2021-11-19 12:57:03.000,40002,2021-11-19 12:57:03.000
7352,2021-11-19 ,12:57:03.000,2021-11-19 12:57:03.000,2021-11-19 13:00:03.000,40001,2021-11-19 13:00:03.000
7353,2021-11-19 ,13:00:03.000,2021-11-19 13:00:03.000,2021-11-19 13:09:03.000,40002,2021-11-19 13:09:03.000
7354,2021-11-19 ,13:09:03.000,2021-11-19 13:09:03.000,2021-11-19 13:17:03.000,40004,2021-11-19 13:17:03.000
7355,2021-11-19 ,13:17:03.000,2021-11-19 13:17:03.000,2021-11-19 13:20:03.000,40002,2021-11-19 13:20:03.000
7356,2021-11-19 ,13:20:03.000,2021-11-19 13:20:03.000,2021-11-19 13:21:04.000,40001,2021-11-19 13:21:04.000
7357,2021-11-19 ,14:10:05.000,2021-11-19 14:10:05.000,2021-11-19 14:11:05.000,40002,2021-11-19 14:11:05.000
7358,2021-11-19 ,14:11:05.000,2021-11-19 14:11:05.000,2021-11-19 14:12:05.000,40001,2021-11-19 14:12:05.000
7359,2021-11-19 ,14:12:05.000,2021-11-19 14:12:05.000,2021-11-19 14:38:05.000,40002,2021-11-19 14:38:05.000
7360,2021-11-19 ,14:38:05.000,2021-11-19 14:38:05.000,2021-11-19 14:39:05.000,40001,2021-11-19 14:39:05.000
7361,2021-11-19 ,14:39:05.000,2021-11-19 14:39:05.000,2021-11-19 14:40:05.000,40002,2021-11-19 14:40:05.000
7362,2021-11-19 ,14:40:05.000,2021-11-19 14:40:05.000,2021-11-19 14:41:05.000,40001,2021-11-19 14:41:05.000
7363,2021-11-19 ,14:41:05.000,2021-11-19 14:41:05.000,2021-11-19 14:47:05.000,40002,2021-11-19 14:47:05.000
7364,2021-11-19 ,14:47:05.000,2021-11-19 14:47:05.000,2021-11-19 14:49:05.000,40003,2021-11-19 14:49:05.000
7365,2021-11-19 ,14:49:05.000,2021-11-19 14:49:05.000,2021-11-19 14:50:05.000,40001,2021-11-19 14:50:05.000
7366,2021-11-19 ,14:50:05.000,2021-11-19 14:50:05.000,2021-11-19 14:55:05.000,40003,2021-11-19 14:55:05.000
7367,2021-11-19 ,14:55:05.000,2021-11-19 14:55:05.000,2021-11-19 14:56:05.000,40002,2021-11-19 14:56:05.000
7368,2021-11-19 ,14:56:05.000,2021-11-19 14:56:05.000,2021-11-19 14:59:05.000,40003,2021-11-19 14:59:05.000
7369,2021-11-19 ,14:59:05.000,2021-11-19 14:59:05.000,2021-11-19 15:00:05.000,40002,2021-11-19 15:00:05.000
